Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
15016;Lederberg;87.25;13.01;314.08;13.71;12.31;314.84;313.32;Planetocentric  +East  0 - 360;American;Crater;AA;mc10;
14602;Leighton;65.94;3.08;57.75;3.64;2.52;58.31;57.2;Planetocentric  +East  0 - 360;United States;Crater;AA;mc13;
3339;Leleque;8.43;36.46;138.17;36.53;36.39;138.26;138.08;Planetocentric  +East  0 - 360;Argentina;Crater;AA;mc07;
3341;Lemgo;15.73;-42.5;325.21;-42.37;-42.64;325.4;325.04;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
3344;Lemuria;0;69.78;160;69.78;69.78;160;160;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc01;
3349;Lenya;14.96;-26.72;253.2;-26.59;-26.85;253.34;253.06;Planetocentric  +East  0 - 360;Burma;Crater;AA;mc17;
14163;Lethe Vallis;236.65;3.16;154.97;4.55;2.96;156.08;153.62;Planetocentric  +East  0 - 360;United States;Vallis;VA;mc15;
3365;Leuk;3.44;23.91;304.99;23.94;23.88;305.02;304.96;Planetocentric  +East  0 - 360;Switzerland;Crater;AA;mc10;
3314;Le Verrier;137.55;-37.71;17.1;-36.56;-38.88;18.56;15.63;Planetocentric  +East  0 - 360;France;Crater;AA;mc27;
3371;Lexington;5.17;21.81;311.37;21.85;21.77;311.41;311.32;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
3382;Liais;122.78;-75.3;106.93;-74.26;-76.35;111.04;102.82;Planetocentric  +East  0 - 360;France;Crater;AA;mc30;
15069;Liberta;25.1;35.23;304.55;35.41;35.04;304.81;304.29;Planetocentric  +East  0 - 360;Antigua and Barbuda;Crater;AA;mc04;
3387;Libertad;31.19;23.06;330.59;23.32;22.8;330.88;330.31;Planetocentric  +East  0 - 360;Venezuela;Crater;AA;mc11;
3389;Libya;0;0;90;0;0;90;90;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;;
3391;Libya Montes;1043.63;1.44;88.23;6.57;-1.22;96.59;78.99;Planetocentric  +East  0 - 360;Latin;Mons;MO;mc13;
3395;Licus Vallis;240;-3.05;126.35;-1.45;-4.35;127.34;125.33;Planetocentric  +East  0 - 360;France;Vallis;VA;mc22;
3379;Li Fan;105.58;-46.88;206.94;-45.99;-47.77;208.25;205.64;Planetocentric  +East  0 - 360;China;Crater;AA;mc24;
3414;Linpu;18.16;18.14;113.21;18.3;17.99;113.37;113.05;Planetocentric  +East  0 - 360;China;Crater;AA;mc14;
3415;Lins;6.17;15.76;330.2;15.81;15.71;330.25;330.15;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc11;
14857;Lipany;50.1;-0.22;79.67;0.2;-0.64;80.09;79.25;Planetocentric  +East  0 - 360;Slovakia;Crater;AA;mc21;
14546;Lipik;48.95;-38.41;111.61;-38;-38.83;112.14;111.08;Planetocentric  +East  0 - 360;Croatia;Crater;AA;mc28;
3420;Liris Valles;596.24;-10.5;58.25;-8.3;-14.95;61.38;52.68;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc21;
3422;Lisboa;1.17;21.24;312.41;21.25;21.23;312.43;312.4;Planetocentric  +East  0 - 360;Portugal;Crater;AA;mc10;
14196;Lismore;9.34;27.04;318.35;27.12;26.96;318.44;318.27;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc11;
3426;Littleton;7.35;15.7;107.14;15.76;15.64;107.21;107.08;Planetocentric  +East  0 - 360;United States;Crater;AA;mc14;
3428;Liu Hsin;134.51;-53.2;188.45;-52.06;-54.33;190.35;186.56;Planetocentric  +East  0 - 360;China;Crater;AA;mc24;
3430;Livny;9.29;-27.16;330.88;-27.08;-27.24;330.97;330.8;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
3432;Llanesco;29.4;-28.18;258.89;-27.93;-28.43;259.17;258.61;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc17;
3440;Lobo Vallis;80;26.82;298.83;27.37;26.33;299.23;298.35;Planetocentric  +East  0 - 360;Ivory Coast;Vallis;VA;mc10;
3441;Locana;6.64;-3.39;321.91;-3.34;-3.45;321.97;321.86;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc19;
3444;Lockyer;71.35;27.84;160.51;28.45;27.24;161.19;159.83;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc15;
3445;Locras Valles;351.32;8.84;48.26;11.01;6.71;51.2;45.31;Planetocentric  +East  0 - 360;France;Vallis;VA;mc13;
3446;Lod;7.6;20.98;328.46;21.05;20.92;328.53;328.39;Planetocentric  +East  0 - 360;Israel;Crater;AA;mc11;
3448;Lodwar;15.01;-55.09;316.68;-54.96;-55.22;316.91;316.47;Planetocentric  +East  0 - 360;Kenya;Crater;AA;mc26;
3454;Lohse;151.01;-43.24;343.31;-41.96;-44.51;345.05;341.55;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
3455;Loire Valles;790;-17.69;342.97;-14.09;-22.27;346.33;338.79;Planetocentric  +East  0 - 360;France;Vallis;VA;mc19;
3457;Loja;9.9;41.22;136.21;41.3;41.14;136.32;136.1;Planetocentric  +East  0 - 360;Ecuador;Crater;AA;mc07;
3461;Lomela;11.16;-81.65;303.81;-81.55;-81.74;304.48;303.18;Planetocentric  +East  0 - 360;Zaire;Crater;AA;mc30;
3463;Lomonosov;130.53;65.04;350.76;66.14;63.94;353.39;348.17;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc01;
14284;Lonar;11.07;72.99;38.29;73.09;72.9;38.61;37.97;Planetocentric  +East  0 - 360;India;Crater;AA;mc01;
3464;Longa;10.97;-20.67;334.06;-20.58;-20.76;334.16;333.96;Planetocentric  +East  0 - 360;Angola;Crater;AA;mc19;
3469;Loon;7.71;-18.84;113.45;-18.78;-18.91;113.52;113.38;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc22;
15254;Lopez;85;-14.57;98.04;-13.89;-15.25;98.79;97.3;Planetocentric  +East  0 - 360;Mexico;Crater;AA;mc22;
3474;Lorica;58.49;-19.83;331.67;-19.34;-20.32;332.2;331.15;Planetocentric  +East  0 - 360;Colombia;Crater;AA;mc19;
3476;Los;8.05;-35.08;283.77;-35.01;-35.15;283.85;283.69;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc25;
3479;Lota;14.68;46.32;348.2;46.44;46.19;348.38;348.02;Planetocentric  +East  0 - 360;Chile;Crater;AA;mc04;
3480;Loto;22.14;-21.88;337.56;-21.7;-22.07;337.76;337.36;Planetocentric  +East  0 - 360;Zaire;Crater;AA;mc19;
3484;Louros Valles;516.14;-8.41;278.23;-7.46;-9.94;282.53;273.75;Planetocentric  +East  0 - 360;Greek;Vallis;VA;mc18;
14271;Louth;36.29;70.19;103.24;70.5;69.88;104.14;102.33;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc01;
3492;Lowbury;17.18;42.41;267.08;42.56;42.27;267.28;266.89;Planetocentric  +East  0 - 360;New Zealand;Crater;AA;mc03;
3494;Lowell;202.22;-51.96;278.5;-50.28;-53.69;281.29;275.75;Planetocentric  +East  0 - 360;American;Crater;AA;mc25;
15119;Luba;38.33;-18.26;323;-17.93;-18.58;323.34;322.67;Planetocentric  +East  0 - 360;Republic of Equatorial Guinea;Crater;AA;mc19;
15087;Lucaya;34.21;-11.55;51.91;-11.27;-11.84;52.21;51.61;Planetocentric  +East  0 - 360;Commonwealth of the Bahamas;Crater;AA;mc21;
3504;Luck;7.75;17.26;323.09;17.33;17.2;323.16;323.02;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
3506;Lucus Planum;899.87;-4.99;182.83;2.25;-11.88;190.43;175.56;Planetocentric  +East  0 - 360;Italy;Planum;PM;mc16;
3509;Luga;44.56;-44.25;312.58;-43.87;-44.63;313.11;312.06;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc26;
3512;Luki;20.8;-29.53;322.63;-29.35;-29.7;322.83;322.43;Planetocentric  +East  0 - 360;Ukraine;Crater;AA;mc19;
3517;Lunae Mensa;114.75;23.91;297.5;24.46;23.47;298.47;296.47;Planetocentric  +East  0 - 360;Roman;Mensa;MN;mc10;
3518;Lunae Palus;0;14.83;295;14.83;14.83;295;295;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc10;
3519;Lunae Planum;1817.66;10.79;294.49;24.07;-4.74;305.43;280.43;Planetocentric  +East  0 - 360;Latin;Planum;PM;mc10;
14652;Luqa;17.14;-18.23;131.82;-18.08;-18.37;131.98;131.67;Planetocentric  +East  0 - 360;Malta;Crater;AA;mc22;
3524;Lutsk;4.85;38.7;356.91;38.74;38.66;356.97;356.86;Planetocentric  +East  0 - 360;Ukraine;Crater;AA;mc04;
3525;Luzin;101.04;27.06;31.28;27.92;26.21;32.24;30.33;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc12;
3529;Lycus Sulci;1350.61;28.14;215.53;34.48;12.38;229.17;209.25;Planetocentric  +East  0 - 360;Greek;Sulcus;SU;mc08;
3530;Lydda;33.83;24.42;328.05;24.71;24.14;328.36;327.73;Planetocentric  +East  0 - 360;Israel;Crater;AA;mc11;
3533;Lyell;121.83;-69.91;344.53;-68.88;-70.94;347.54;341.55;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
3538;Lyot;221.53;50.47;29.34;52.34;48.6;32.28;26.41;Planetocentric  +East  0 - 360;France;Crater;AA;mc05;
3772;Ma adim Vallis;913.11;-21.98;177.5;-15.61;-28.15;178.38;175.65;Planetocentric  +East  0 - 360;Hebrew;Vallis;VA;mc23;
4092;Madler;124.16;-10.65;2.77;-9.61;-11.7;3.83;1.7;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc20;
3567;Madrid;3.8;48.45;135.44;48.48;48.42;135.47;135.4;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc07;
3561;Mad Vallis;537.37;-56.27;76.47;-52.33;-60.21;78.09;74.37;Planetocentric  +East  0 - 360;American;Vallis;VA;mc28;
3573;Mafra;13.35;-44.02;306.85;-43.91;-44.13;307.01;306.7;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc26;
3575;Magadi;50.79;-34.52;313.93;-34.09;-34.95;314.46;313.42;Planetocentric  +East  0 - 360;Kenya;Crater;AA;mc26;
3579;Magelhaens;103.8;-32.36;185.42;-31.48;-33.23;186.45;184.38;Planetocentric  +East  0 - 360;Portugal;Crater;AA;mc24;
3580;Maggini;139.06;27.78;9.5;28.96;26.61;10.83;8.17;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc12;
3583;Mago;2.74;15.92;105.36;15.95;15.9;105.38;105.33;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
15238;Magong;46.56;11.89;313.31;12.28;11.49;313.69;312.94;Planetocentric  +East  0 - 360;Taiwan;Crater;AA;mc10;
3594;Maidstone;9.39;-41.56;305.78;-41.48;-41.63;305.89;305.67;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc26;
3596;Main;110.99;-76.54;49.01;-75.61;-77.48;53.04;44.99;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
3598;Maja Valles;1515;10.23;301.62;20.54;0.33;310.26;298.38;Planetocentric  +East  0 - 360;Nepal;Vallis;VA;mc10;
14891;Majuro;43.43;-33.26;84.33;-32.89;-33.63;84.76;83.91;Planetocentric  +East  0 - 360;Marshall Is.;Crater;AA;mc28;
14197;Makhambet;15.85;28.43;319.53;28.56;28.3;319.68;319.38;Planetocentric  +East  0 - 360;Kazakhstan;Crater;AA;mc11;
15699;Malam Cavus;48;-11.2;261.9;-10.9;-11.7;262.1;261.6;Planetocentric  +East  0 - 360;Indonesia;Cavus;CB;mc17;
3604;Malea Patera;241.61;-63.54;51.59;-61.17;-65.05;55.53;48.18;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc27;
3605;Malea Planum;872.47;-65.82;62.94;-58.54;-70.07;78.59;46.08;Planetocentric  +East  0 - 360;Greek;Planum;PM;mc30;
15505;Mambali;31;-23.51;27.03;-23.25;-23.78;27.29;26.77;Planetocentric  +East  0 - 360;Tanzania;Crater;AA;mc20;
3618;Mamers Valles;1020;40.65;17.94;47.46;30.89;25.13;9.31;Planetocentric  +East  0 - 360;Oscan;Vallis;VA;mc05;
3621;Manah;9.9;-4.66;326.39;-4.58;-4.74;326.47;326.31;Planetocentric  +East  0 - 360;Oman;Crater;AA;mc19;
3626;Mandora;55.94;12.22;306.37;12.69;11.75;306.86;305.9;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc10;
3627;Mangala Fossa;695;-17.27;214.12;-15.19;-19.13;219.61;208.15;Planetocentric  +East  0 - 360;Sanskrit;Fossa;FO;mc16;
3628;Mangala Valles;900;-11.32;208.61;-4.3;-18.2;210.8;208.15;Planetocentric  +East  0 - 360;Sanskrit;Vallis;VA;mc16;
3639;Manti;15.64;-3.58;322.43;-3.45;-3.71;322.56;322.3;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
3648;Manzi;7.52;-22.15;332.53;-22.08;-22.21;332.6;332.46;Planetocentric  +East  0 - 360;Burma;Crater;AA;mc19;
3651;Maraldi;118.24;-61.92;328.04;-60.92;-62.92;330.18;325.93;Planetocentric  +East  0 - 360;France;Crater;AA;mc26;
3654;Marbach;24.74;17.65;111.03;17.86;17.44;111.25;110.82;Planetocentric  +East  0 - 360;Switzerland;Crater;AA;mc14;
3655;Marca;78.35;-9.98;201.85;-9.32;-10.64;202.53;201.18;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc16;
3663;Mare Acidalium;0;44.66;330;44.66;44.66;330;330;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc04;
3666;Mare Australe;0;-59.71;350;-59.71;-59.71;350;350;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc26;
3667;Mare Boreum;0;59.71;180;59.71;59.71;180;180;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc07;
3668;Mare Chronium;0;-57.7;150;-57.7;-57.7;150;150;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc29;
3669;Mare Cimmerium;0;-19.78;140;-19.78;-19.78;140;140;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc23;
3672;Mare Erythraeum;0;-24.74;320;-24.74;-24.74;320;320;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc19;
3675;Mare Hadriacum;0;-39.67;90;-39.67;-39.67;90;90;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc28;
3695;Mareotis Fossae;1907.94;44.34;283.88;53.11;33.38;302.48;267.16;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc03;
3687;Mare Serpentis;0;-29.71;40;-29.71;-29.71;40;40;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc20;
3688;Mare Sirenum;0;-29.71;205;-29.71;-29.71;205;205;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc16;
3692;Mare Tyrrhenum;0;-19.78;105;-19.78;-19.78;105;105;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc22;
3699;Margaritifer Chaos;383.67;-9.3;338.3;-5.93;-10.51;341.38;334.86;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc19;
3700;Margaritifer Sinus;0;-9.88;335;-9.88;-9.88;335;335;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc19;
3701;Margaritifer Terra;2733.22;-1.85;335.08;19.71;-23.6;350.56;320.47;Planetocentric  +East  0 - 360;Latin;Terra;TA;mc19;
3703;Mari;37.05;-52.01;314.12;-51.7;-52.32;314.63;313.62;Planetocentric  +East  0 - 360;Syria;Crater;AA;mc26;
14285;Maricourt;9.9;53.34;288.83;53.42;53.25;288.97;288.69;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc03;
14301;Marikh Vallis;1147.22;-19.16;4.32;-11.64;-27.25;5.51;2.33;Planetocentric  +East  0 - 360;Malaysia;Vallis;VA;mc20;
3711;Mariner;156.58;-34.68;195.76;-33.36;-36;197.38;194.16;Planetocentric  +East  0 - 360;American;Crater;AA;mc24;
3723;Marte Vallis;231.43;14.08;182.9;22.12;6.44;189.45;177.29;Planetocentric  +East  0 - 360;Spain;Vallis;VA;mc08;
3725;Marth;96.69;12.94;356.55;13.75;12.12;357.4;355.72;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc11;
14198;Martin;61.11;-21.34;290.75;-20.83;-21.86;291.3;290.2;Planetocentric  +East  0 - 360;United States;Crater;AA;mc18;
15152;Martynov;61.13;-30.36;323.59;-29.86;-30.86;324.19;322.99;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc26;
3729;Martz;92.74;-34.91;144.18;-34.13;-35.7;145.15;143.24;Planetocentric  +East  0 - 360;American;Crater;AA;mc29;
3746;Masursky;115.34;12.07;327.7;13.04;11.09;328.7;326.71;Planetocentric  +East  0 - 360;American;Crater;AA;mc11;
14626;Matara;48.84;-49.61;34.59;-49.2;-50.02;35.23;33.96;Planetocentric  +East  0 - 360;Sri Lanka;Crater;AA;mc27;
3752;Matrona Vallis;61.28;-7.66;176.19;-7.2;-8.07;176.4;176.17;Planetocentric  +East  0 - 360;France;Vallis;VA;mc23;
3755;Maumee Valles;390;19.51;307.15;20.65;18.21;310.15;303.78;Planetocentric  +East  0 - 360;United States;Vallis;VA;mc10;
3757;Maunder;90.84;-49.6;1.75;-48.84;-50.37;2.93;0.57;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc27;
3763;Mawrth Vallis;634.63;22.43;343.03;26.12;18.78;346.63;340.21;Planetocentric  +East  0 - 360;Wales;Vallis;VA;mc11;
14199;Mazamba;52.29;-27.53;290.33;-27.09;-27.97;290.83;289.84;Planetocentric  +East  0 - 360;Mozambique;Crater;AA;mc18;
3782;McLaughlin;90.92;21.9;337.63;22.66;21.13;338.47;336.81;Planetocentric  +East  0 - 360;American;Crater;AA;mc11;
3784;McMurdo;26.9;-84.38;0.59;-84.16;-84.61;2.92;-1.74;Planetocentric  +East  0 - 360;Unknown;Crater;AA;mc30;
3794;Medrissa;19.52;18.64;303.43;18.81;18.48;303.61;303.26;Planetocentric  +East  0 - 360;Algeria;Crater;AA;mc10;
3795;Medusae Fossae;278.52;-2.17;195.8;-1.39;-6.04;199.31;195.04;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc16;
3796;Medusae Sulci;191.52;-5.04;200.3;-3.34;-6.57;200.87;198.69;Planetocentric  +East  0 - 360;Latin;Sulcus;SU;mc16;
3799;Mega;16.95;-1.43;323.1;-1.29;-1.57;323.24;322.95;Planetocentric  +East  0 - 360;Ethiopia;Crater;AA;mc19;
3801;Meget;4.59;18.86;107.31;18.9;18.83;107.35;107.27;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
3812;Melas Chasma;563.52;-10.52;287.46;-7.23;-13.96;291.89;282.46;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc18;
3813;Melas Dorsa;486.81;-18.92;287.9;-14.81;-23.02;290.14;285.52;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc18;
3814;Melas Fossae;568.18;-26.28;288.48;-21.43;-30.56;291.01;282.65;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc18;
3815;Melas Labes;107.24;-8.53;288.3;-7.63;-9.44;288.96;287.67;Planetocentric  +East  0 - 360;Greek;"Labes; labēs";LA;mc18;
15437;Melas Mensa;245;-10.72;285.85;-9.15;-12.28;287.38;283.73;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc18;
3821;Mellish;104.95;-72.63;336.26;-71.74;-73.51;339.24;333.31;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
14330;Mellit;22.53;7.12;358.27;7.31;6.93;358.46;358.08;Planetocentric  +East  0 - 360;Sudan;Crater;AA;mc11;
3826;Memnonia;0;-19.78;210;-19.78;-19.78;210;210;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc16;
3827;Memnonia Fossae;1585.28;-23.63;206.18;-19.11;-27.49;220.26;190.39;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc16;
3828;Memnonia Sulci;452.66;-7.16;184.17;-3.81;-10.38;187.67;180.05;Planetocentric  +East  0 - 360;Greek;Sulcus;SU;mc16;
3831;Mena;29.91;-32.11;341.24;-31.86;-32.36;341.54;340.95;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc26;
3836;Mendel;77.32;-58.78;161.25;-58.13;-59.44;162.51;159.99;Planetocentric  +East  0 - 360;Austria;Crater;AA;mc29;
3839;Mendota;8.86;35.83;138.33;35.9;35.75;138.43;138.24;Planetocentric  +East  0 - 360;American;Crater;AA;mc07;
3854;Meridiani Planum;1058.53;-0.04;356.86;8.78;-4;7;349.1;Planetocentric  +East  0 - 360;Latin;Planum;PM;mc19;
3858;Meroe;0;34.68;75;34.68;34.68;75;75;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc06;
3859;Meroe Patera;52.6;6.98;68.77;7.43;6.55;69.17;68.32;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc13;
14890;Micoud;51.85;50.56;16.34;51;50.12;17.02;15.65;Planetocentric  +East  0 - 360;Saint Lucia;Crater;AA;mc05;
3886;Mie;100.91;48.16;139.65;49.02;47.31;140.93;138.38;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc07;
3891;Mila;10.87;-27.16;339.25;-27.07;-27.25;339.35;339.15;Planetocentric  +East  0 - 360;Algeria;Crater;AA;mc19;
3893;Milankovic;113.51;54.46;213.42;55.42;53.51;215.08;211.78;Planetocentric  +East  0 - 360;Yugoslavia;Crater;AA;mc02;
3896;Milford;24.97;-52.41;318.51;-52.2;-52.62;318.86;318.17;Planetocentric  +East  0 - 360;American;Crater;AA;mc26;
3901;Millman;73.84;-53.95;210.36;-53.33;-54.57;211.43;209.31;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc24;
3902;Millochau;112.89;-21.19;85.1;-20.24;-22.14;86.13;84.09;Planetocentric  +East  0 - 360;France;Crater;AA;mc21;
14766;Milna;27.48;-23.46;347.76;-23.23;-23.69;348.01;347.51;Planetocentric  +East  0 - 360;Croatia;Crater;AA;mc19;
3912;Minio Vallis;90;-4.38;208.33;-3.76;-4.97;208.8;207.98;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc16;
3924;Mirtos;6.38;22.12;308.24;22.18;22.07;308.3;308.19;Planetocentric  +East  0 - 360;Greek;Crater;AA;mc10;
3930;Mistretta;16.56;-24.68;250.87;-24.54;-24.82;251.03;250.72;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc17;
3931;Mitchel;135.9;-67.53;76.01;-66.37;-68.68;79.03;72.99;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
14326;Miyamoto;145.21;-2.87;353.05;-1.64;-4.09;354.28;351.83;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc19;
3937;Mliba;11.85;-39.61;87.98;-39.51;-39.71;88.11;87.85;Planetocentric  +East  0 - 360;Swaziland;Crater;AA;mc28;
3939;Moab;0;19.78;10;19.78;19.78;10;10;Planetocentric  +East  0 - 360;Hebrew;Albedo Feature;AL;mc12;
15015;Moanda;38.88;-35.93;320.05;-35.6;-36.25;320.46;319.65;Planetocentric  +East  0 - 360;Gabon;Crater;AA;mc26;
15349;Moa Valles;265;35.62;305.3;36.75;35.02;306.99;302.9;Planetocentric  +East  0 - 360;Sierra Leone;Vallis;VA;mc04;
3943;Moeris Lacus;0;7.91;90;7.91;7.91;90;90;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc13;
3945;Mohawk;17.49;42.89;354.65;43.04;42.74;354.85;354.45;Planetocentric  +East  0 - 360;United States;Crater;AA;mc04;
3951;Mojave;57.97;7.48;327.01;7.97;7;327.51;326.53;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
3953;Molesworth;168.87;-27.5;149.27;-26.07;-28.92;150.89;147.67;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc23;
15331;Moni;5.44;-47.01;18.77;-46.96;-47.06;18.83;18.71;Planetocentric  +East  0 - 360;Cyprus;Crater;AA;mc27;
4021;Montevallo;50.42;15.25;305.73;15.68;14.83;306.18;305.3;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
14449;Morava Valles;364.1;-13.57;335.8;-11.22;-15.91;337.56;333.37;Planetocentric  +East  0 - 360;Czechoslovakia;Vallis;VA;mc19;
4033;Morella;76.97;-9.58;308.61;-8.93;-10.23;309.28;307.96;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc18;
4035;Moreux;131.55;41.79;44.54;42.9;40.68;46.03;43.06;Planetocentric  +East  0 - 360;France;Crater;AA;mc05;
14302;Moroz;116.3;-23.77;339.43;-22.79;-24.75;340.51;338.36;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
4041;Morpheos Rupes;404.15;-36;125.58;-35.54;-36.42;129.06;121.85;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc29;
4046;Mosa Vallis;191.6;-15.09;22.2;-13.98;-16.37;22.69;21.17;Planetocentric  +East  0 - 360;France;Vallis;VA;mc20;
4050;Moss;9.09;19.23;109.49;19.31;19.16;109.57;109.41;Planetocentric  +East  0 - 360;Norway;Crater;AA;mc14;
15115;Muara;3.83;24.32;340.69;24.35;24.29;340.72;340.65;Planetocentric  +East  0 - 360;Brunei;Crater;AA;mc11;
4096;Muller;120.51;-25.74;127.89;-24.72;-26.75;129.02;126.76;Planetocentric  +East  0 - 360;American;Crater;AA;mc22;
4068;Munda Vallis;9.13;-5.37;213.83;-5.29;-5.44;213.84;213.83;Planetocentric  +East  0 - 360;Portugal;Vallis;VA;mc16;
4073;Murgoo;22.64;-23.64;337.55;-23.44;-23.82;337.76;337.35;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc19;
15504;Murray;92;-23.29;28.06;-22.5;-24.08;28.9;27.22;Planetocentric  +East  0 - 360;United States;Crater;AA;mc20;
4080;Mut;6.97;22.36;324.24;22.42;22.3;324.3;324.17;Planetocentric  +East  0 - 360;Turkey;Crater;AA;mc11;
4082;Mutch;198.81;0.6;304.79;2.27;-1.08;306.48;303.12;Planetocentric  +East  0 - 360;American;Crater;AA;mc10;
4098;Naar;11.34;22.91;317.87;23.01;22.82;317.97;317.77;Planetocentric  +East  0 - 360;Egypt;Crater;AA;mc11;
4113;Naic;8.68;24.45;107.44;24.53;24.38;107.52;107.36;Planetocentric  +East  0 - 360;Philippines;Crater;AA;mc14;
4115;Nain;6.89;41.47;126.84;41.53;41.41;126.92;126.77;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc07;
4116;Naju;8.03;44.99;122.86;45.06;44.92;122.96;122.76;Planetocentric  +East  0 - 360;Republic of Korea;Crater;AA;mc07;
4119;Naktong Vallis;669.63;4.89;33.39;8.45;1.88;35.48;30.35;Planetocentric  +East  0 - 360;Republic of Korea;Vallis;VA;mc12;
14200;Nakusp;7.26;24.73;324.55;24.79;24.67;324.62;324.48;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc11;
4133;Nan;2.29;-26.69;340.06;-26.67;-26.71;340.08;340.04;Planetocentric  +East  0 - 360;Thailand;Crater;AA;mc19;
4136;Nanedi Valles;550;5.05;311.38;8.59;0.43;312.48;309.22;Planetocentric  +East  0 - 360;Lesotho;Vallis;VA;mc10;
4143;Nansen;74.63;-49.92;219.58;-49.29;-50.55;220.56;218.6;Planetocentric  +East  0 - 360;Norway;Crater;AA;mc24;
