StarID,ColorIndex,X,Y,Z
6781,0.860,34.5732,13.87273,-18.11829
6782,1.157,32.2883,12.95663,14.94347
6783,1.429,286.20458,114.8669,-50.48544
6784,1.096,1022.68686,410.49273,-142.03936
6785,1.485,227.621,91.3751,-252.63136
6786,0.219,215.16289,86.37637,18.0925
6787,0.423,71.51144,28.71042,45.41267
6788,0.583,85.56661,34.35911,-88.83859
6789,1.452,191.8732,77.08234,62.38205
6790,,36.39601,14.62572,-50.28651
6791,1.018,547.78015,220.14407,40.01601
6792,0.085,117.2946,47.14458,-131.60149
6793,0.895,52.25499,21.00337,-26.19445
6794,1.109,1512.32759,607.98839,648.91099
6795,1.070,132.48324,53.26892,181.51328
6796,1.048,1097.74673,441.43631,-1337.4833
6797,1.843,242.72713,97.61098,589.73614
6798,0.962,27.79036,11.17863,-90.59625
6799,0.421,18.436,7.41603,20.15599
6800,0.367,220.6647,88.7699,143.48339
6801,0.625,65.78964,26.46846,6.64485
6802,1.383,219.36063,88.27864,-192.45367
6803,0.495,80.61262,32.44967,61.75981
6804,1.093,75.40394,30.35448,14.15845
6805,1.021,89.94055,36.20704,60.50596
6806,0.200,105.30707,42.40994,220.64622
6807,1.692,163.97143,66.03954,-661.72752
6808,1.320,99.54248,40.1036,-20.6692
6809,-0.030,199.72618,80.4731,182.84364
6810,1.593,330.60863,133.2111,-1026.85306
6811,0.836,309.93741,124.91528,-184.42919
6812,0.440,162.50673,65.5062,-13.69223
6813,0.366,169.16107,68.18994,-140.80346
6814,0.986,41.0031,16.53745,-228.31676
6815,0.170,211.43278,85.28998,258.70419
6816,0.400,200.41447,80.87742,103.92704
6817,0.266,4743313.59618,1914367.67052,8592797.7138
6818,0.502,126.60842,51.10334,-8.52612
6819,0.656,46.52319,18.77951,-1.74422
6820,1.155,74.52695,30.09137,17.72784
6821,0.921,132.42833,53.49825,-57.81269
6822,0.660,77.29931,31.23092,-82.22483
6823,1.130,230.31064,93.06319,71.17401
6824,0.454,78.08321,31.55204,-133.65811
6825,0.300,175.21311,70.80515,233.38223
6826,0.340,99.09823,40.04766,-3.79838
6827,0.084,86.89156,35.11524,171.35853
6828,1.028,147.89835,59.77964,-81.66529
6829,1.064,161.48224,65.27974,-64.89248
6830,0.390,521.01868,210.64426,1116.54311
6831,1.091,425.48339,172.03045,-165.29671
6832,0.512,110.11733,44.53144,-21.02521
6833,0.696,56.35173,22.79165,-18.88964
6834,-0.085,250.27148,101.23612,259.59492
6835,0.379,66.91399,27.06795,-22.42888
6836,0.131,91.52054,37.02816,108.70021
6837,0.727,62.16673,25.15371,-67.24041
6838,1.617,6838113.9849,2766828.20014,6751656.00725
6839,0.680,2052.72234,830.59962,-874.85397
6840,0.527,45.47469,18.40081,-26.14027
6841,0.082,255.88717,103.55778,212.60864
6842,0.951,20.89568,8.45753,-29.52537
6843,0.171,210.30746,85.17911,-73.99693
6844,-0.060,257.20603,104.18734,268.44657
6845,0.331,93.46315,37.88874,-21.8895
6846,0.950,439.82727,178.40401,122.54049
6847,0.788,222.66597,90.31848,-276.47493
6848,0.505,35.43356,14.37342,22.57584
6849,0.308,173.64429,70.44029,285.25325
6850,1.198,222.9872,90.45694,222.69313
6851,1.140,674.71002,273.7651,-530.51059
6852,0.353,138.85572,56.35433,-91.81643
6853,1.542,48.36058,19.62876,-49.21402
6854,1.114,103.22042,41.9034,15.57991
6855,0.526,44.30516,17.99155,14.69213
6856,0.664,252.41672,102.50906,-77.64479
6857,0.118,228.42599,92.78522,391.85095
6858,-0.093,352.01477,142.99253,287.0472
6859,0.530,85.42947,34.71413,12.89115
6860,0.094,779.77808,316.94128,945.41085
6861,0.427,29.93343,12.16767,-89.39674
6862,0.440,193.57216,78.69194,-90.69662
6863,1.299,173.05659,70.41937,-145.7594
6864,0.505,23.42546,9.53257,22.98695
6865,0.431,60.61736,24.67429,-290.33396
6866,0.312,176.55417,71.87801,-38.89548
6867,0.480,194.2082,79.07572,-94.21966
6868,0.400,173.25141,70.54392,188.05881
6869,0.339,208.53452,84.95342,-302.81297
6870,0.541,99.1358,40.39083,-1.97057
6871,0.506,406.17448,165.49556,-134.36334
6872,1.185,53.45912,21.78787,-144.14969
6873,1.175,103.2721,42.09534,114.01665
6874,0.303,67.29116,27.43541,-48.58144
6875,0.074,127.58078,52.02343,175.61698
6876,1.000,32.63993,13.30995,21.69497
6877,0.479,157.87213,64.37994,-41.35594
6878,0.600,99.57321,40.60983,-63.11246
6879,0.277,788.38574,321.55734,1854.71832
6880,0.820,1454.50213,593.38232,-710.61421
6881,0.637,113.14931,46.16771,-61.06241
6882,0.550,151.42724,61.79027,-67.6581
6883,0.248,78.04094,31.84727,-38.94327
6884,0.858,73.50931,29.99812,28.59822
6885,1.620,316.67311,129.27836,-256.19061
6886,1.160,8989542.03048,3669925.46801,2391606.39348
6887,1.113,873.03889,356.64409,-416.4376
6888,0.640,112.27059,45.86407,87.37919
6889,1.205,8381011.04991,3423783.35954,-4246923.74409
6890,0.126,5272728.65557,2154202.07022,8219351.91881
6891,0.557,54.68115,22.34847,-36.96908
6892,1.246,428.356,175.07835,102.33184
6893,0.257,292.51825,119.56934,-78.98203
6894,1.603,12650.12936,5171.38474,9539.85244
6895,0.457,68.26517,27.91314,-23.87416
6896,1.012,120.30459,49.22469,-235.3007
6897,1.011,56.86757,23.26883,77.76272
6898,0.708,2.06578,0.84535,41.65906
6899,1.330,336.10355,137.54425,-36.25373
6900,0.673,14.60353,5.97652,55.78222
6901,0.352,64.23829,26.29755,8.88486
6902,0.595,22.76555,9.32058,-175.90816
6903,0.966,19.91869,8.15674,8.57575
6904,1.570,1042.19767,426.82668,-2717.01343
6905,1.572,384.00573,157.27848,76.40168
6906,0.560,102.3119,41.91308,-13.27778
6907,1.319,54.15308,22.18947,-39.0823
6908,0.426,216.23243,88.60244,15.46128
6909,0.151,573.82102,235.31367,921.91366
6910,0.439,1077.64065,442.00204,-361.296
6911,1.209,198.52624,81.43564,159.52258
6912,0.454,212.23236,87.05939,-47.15924
6913,0.738,1126.97642,462.52348,2113.01588
6914,0.991,152.7834,62.7108,-142.8188
6915,1.687,9313.73026,3823.7387,4700.02563
6916,1.107,114.12947,46.86293,91.90738
6917,1.096,208.86098,85.77405,-202.10706
6918,0.177,320.84077,131.78163,483.73876
6919,1.539,365.04519,149.9474,-22.04112
6920,1.944,4376415.64945,1798096.61139,8809871.43148
6921,0.424,76.68562,31.51812,-91.88606
6922,0.503,81.68353,33.57421,-62.75857
6923,1.592,390.28759,160.43171,157.61621
6924,0.721,75.91322,31.20618,55.54959
6925,1.199,123.90355,50.93756,63.25462
6926,1.416,843.05255,346.63394,-1330.62545
6927,-0.050,785.48909,323.02417,186.56346
6928,0.237,207.18211,85.22035,-147.27118
6929,0.453,31.04427,12.77002,30.52544
6930,1.037,5250.71958,2159.90126,-1538.45589
6931,1.552,1259.93173,518.30616,1576.13721
6932,1.007,211.48411,87.00014,-214.41762
6933,1.610,461.62309,189.91933,191.83935
6934,0.549,81.30763,33.45474,52.60892
6935,0.839,49.11743,20.21366,-66.77656
6936,0.567,69.17433,28.47259,42.39765
6937,0.450,87.25742,35.92244,-27.29856
6938,1.658,190.81654,78.56023,-219.41212
6939,1.137,269.40582,110.92709,-182.22493
6940,0.676,154.52743,63.62976,24.61965
6941,0.491,94.68759,38.99293,-123.94092
6942,0.649,87.58605,36.07211,-22.13949
6943,0.950,140.30745,57.78555,-25.36308
6944,1.470,301.92289,124.35959,-423.49123
6945,0.483,85.10817,35.07188,-33.1763
6946,0.028,58.38615,24.06553,-25.04081
6947,1.507,58.89134,24.27486,21.84547
6948,0.850,259.37566,106.92986,-365.58732
6949,0.332,118.36522,48.81534,-233.10962
6950,0.522,259.54473,107.06306,-43.37827
6951,0.375,86.69509,35.77036,-22.03783
6952,0.436,116.81517,48.19901,-73.0945
6953,0.097,120.51043,49.7238,54.87094
6954,0.460,199.57114,82.35347,-15.49059
6955,0.721,74.1825,30.61533,24.68709
6956,1.130,1590.45419,656.43906,774.29255
6957,1.141,150.4498,62.09786,-78.04432
6958,1.072,62.62377,25.85415,10.05667
6959,0.714,120.54786,49.78984,-112.76391
6960,1.334,245.63402,101.46699,574.40856
6961,0.556,39.07253,16.14671,18.55018
6962,0.365,85.33592,35.2702,-80.8018
6963,0.485,200.61753,82.92257,744.17865
6964,0.710,33.84905,13.99539,22.01486
6965,-0.012,6550.6523,2708.54639,12402.99816
6966,0.412,217.32327,89.86627,-325.54933
6967,0.162,101.86548,42.13182,36.57547
6968,0.510,117.22461,48.48704,116.76435
6969,0.977,574.22379,237.53099,157.35287
6970,0.411,94.61442,39.13948,-10.03199
6971,0.883,584.38974,241.76023,1042.71309
6972,0.150,151.40179,62.65225,221.45558
6973,0.584,80.02942,33.12045,-16.1538
6974,1.086,1060.88821,439.20126,-747.08976
6975,1.487,369.01598,152.80043,-112.48364
6976,0.656,50.23009,20.8052,-22.54691
6977,1.453,4562101.77637,1889727.35618,-8695755.16567
6978,0.554,93.17007,38.59392,-93.54294
6979,0.761,61.98717,25.6811,-23.89731
6980,1.039,185.44109,76.8333,-102.15011
6981,1.022,189.29718,78.43429,219.53338
6982,0.401,127.50173,52.83805,-101.84702
6983,1.284,219.84958,91.1545,124.97881
6984,1.696,1774.99545,736.09638,1116.16525
6985,0.999,55.93973,23.20008,64.95928
6986,0.067,285.79849,118.53154,367.979
6987,0.844,133.69499,55.45592,59.50483
6988,0.102,5513.93451,2287.36755,8022.7474
6989,0.290,120.88029,50.1468,74.06871
6990,0.176,114.17131,47.37075,67.10063
6991,1.015,333.43828,138.36047,-2.02759
6992,0.388,132.09395,54.83714,-67.67662
6993,1.372,101.46628,42.12334,11.82612
6994,1.019,100.59145,41.78504,-60.044
6995,1.170,105.24139,43.72905,-376.84523
6996,1.735,389.3831,161.80135,376.0242
6997,0.448,1305.80571,542.72226,317.36896
6998,1.085,191.40919,79.56608,135.27846
6999,1.452,145.22613,60.38108,270.03655
7000,0.979,189.56326,78.82216,40.24393
7001,1.499,257.87875,107.24354,-363.89197
7002,1.327,112.698,46.90085,-60.08555
7003,0.629,61.59379,25.64394,-57.30555
7004,0.863,28.10185,11.70002,-17.05389
7005,1.800,3719501.2851,1548606.60614,9152438.35103
7006,1.542,213.45737,88.90377,145.54533
7007,0.679,156.03723,65.00582,-53.51332
7008,0.300,273.53878,113.98315,15.3809
7009,0.758,44.90087,18.71537,-12.19482
7010,0.520,135.9249,56.6593,-135.92139
7011,0.489,203.69599,84.91959,5.23559
7012,1.022,892.71101,372.19811,-415.41407
7013,1.010,124.47779,51.91442,-511.62246
7014,1.370,485.70314,202.58706,-7.69712
7015,0.575,83.99266,35.03402,8.55644
7016,0.349,51.63754,21.54571,-120.63451
7017,1.148,652.09402,272.09045,-135.32079
7018,1.365,1167.94098,487.34118,-291.61187
7019,1.284,216.04407,90.16224,188.08508
7020,0.413,53.27311,22.24437,28.05099
7021,0.331,201.68008,84.22913,108.25431
7022,0.364,95.93836,40.10216,-80.6267
7023,0.734,27.80812,11.62388,36.7791
7024,0.900,223.34748,93.36846,-34.32031
7025,0.876,66.35459,27.73899,357.80717
7026,0.601,29.40303,12.29466,-54.45032
7027,0.739,305.11489,127.5898,56.86195
7028,1.460,412.51808,172.526,119.99295
7029,0.626,142.48294,59.61223,40.78317
7030,0.975,95.3028,39.87619,130.07989
7031,1.070,93.78734,39.24852,-62.20632
7032,1.079,334.84231,140.1298,37.98181
7033,0.410,100.98406,42.26274,-78.60834
7034,1.357,211.47614,88.50916,98.14599
7035,0.275,342.60572,143.40467,185.01286
7036,0.070,32.38653,13.55868,79.22362
7037,0.273,98.85116,41.39335,72.75995
7038,0.859,244.63495,102.44419,121.06826
7039,1.452,44.5382,18.65435,13.45029
7040,0.231,761.70585,319.04796,32.03195
7041,0.482,151.21232,63.37721,13.02901
7042,1.005,197.05754,82.59226,-413.13435
7043,1.173,23.88215,10.01235,-29.65465
7044,1.363,128.93895,54.05716,162.79562
7045,0.973,134.12483,56.24029,-12.62124
7046,0.624,49.62521,20.81575,-66.96776
7047,1.284,64.48658,27.05213,227.00224
7048,-0.069,183.87672,77.138,-458.51835
7049,0.568,139.37241,58.4688,-163.58379
7050,-0.057,218.9521,91.86048,195.6941
7051,0.204,259.62154,108.92505,482.52679
7052,1.071,73.82118,30.97221,234.22138
7053,0.511,66.81679,28.04714,69.05725
7054,0.538,120.18339,50.4625,-104.7539
7055,0.678,119.56551,50.20437,15.04881
7056,1.544,282.3554,118.60252,-29.72243
7057,0.390,187.60761,78.81175,27.49758
7058,0.530,180.13726,75.6771,-205.12085
7059,1.379,182.77369,76.7864,-120.54143
7060,1.337,313.88337,131.86856,279.55926
7061,0.927,105.41055,44.29879,-14.10567
7062,0.630,41.03481,17.24599,-7.29867
7063,0.488,450.61436,189.46208,-223.83378
7064,0.489,9.10425,3.82826,27.53036
7065,0.414,110.18699,46.33389,101.00758
7066,0.760,52.2626,21.97782,-10.91441
7067,0.388,74.70825,31.41702,25.01357
7068,0.972,27.26201,11.46685,-34.11041
7069,0.893,26.7838,11.26573,-62.65063
7070,0.460,138.52003,58.26963,-80.24096
7071,1.181,135.83863,57.14795,-6.00432
7072,0.360,47.37944,19.93489,-61.05062
7073,1.600,462.85558,194.7594,-398.43111
7074,0.480,4134508.27889,1740107.78411,8937441.81471
7075,0.575,104.41339,43.95045,-36.12275
7076,0.622,34.63558,14.58141,21.18662
7077,0.780,28.24747,11.89773,-50.45083
7078,1.072,135.33948,57.02946,236.68928
7079,0.629,222.27769,93.66785,-150.08864
7080,1.330,339.28044,143.02295,-545.21436
7081,-0.062,296.8841,125.16209,258.74242
7082,0.916,291.79285,123.07929,-176.02091
7083,0.974,80.12015,33.79598,23.86334
7084,0.520,44.29318,18.68568,-174.66452
7085,0.400,61.42487,25.91337,-65.87149
7086,0.900,108.87328,45.93236,-68.18198
7087,0.502,33.98789,14.34184,-97.53189
7088,1.265,524.94479,221.51464,-97.408
7089,0.240,4638714.5579,1957714.60412,8640004.67471
7090,0.515,56.30733,23.76864,-58.70587
7091,1.067,694.54487,293.23757,-227.20119
7092,0.475,33.21144,14.02218,-61.42791
7093,0.569,31.17679,13.16366,-92.94246
7094,0.260,76.26377,32.20181,-28.54167
7095,0.671,69.2223,29.23457,-18.30336
7096,0.459,58.91098,24.88141,-86.01283
7097,0.894,556.46681,235.02863,-409.75561
7098,1.647,387.23015,163.59298,-885.69685
7099,0.312,85.72955,36.21963,-20.22069
7100,0.397,34.00382,14.36792,-67.28481
7101,0.066,63.14776,26.69098,-69.94869
7102,0.996,211.34608,89.33272,-79.15012
7103,0.988,120.91087,51.14369,25.2558
7104,1.073,74.05107,31.32642,-46.95254
7105,1.038,391.40626,165.61995,178.14315
7106,0.790,6839.7111,2894.38865,2003.11357
7107,0.631,73.25053,31.0009,-105.25115
7108,0.272,312.6573,132.35491,247.52533
7109,1.046,349.09277,147.78045,224.41177
7110,0.513,109.73838,46.46336,-10.34033
7111,0.256,128.71236,54.50008,-25.29384
7112,0.537,87.46675,37.04122,116.87001
7113,1.143,250.62394,106.16477,498.74568
7114,1.297,73.21227,31.01588,-376.30701
7115,0.749,25.89643,10.97511,-120.99762
7116,0.465,148.79616,63.06991,-93.91184
7117,1.105,149.38084,63.32191,28.57441
7118,1.117,140.54288,59.5788,-80.15348
7119,0.087,187.84811,79.63247,214.2515
7120,0.972,90.19129,38.24412,28.1785
7121,0.676,171.2964,72.64856,-59.38604
7122,0.413,45.60985,19.34815,-60.24846
7123,0.561,114.94896,48.77566,-85.81672
7124,0.352,65.66457,27.86549,92.86094
7125,2.556,321.40832,136.43682,665.88644
7126,1.211,223.51051,94.89176,-28.60512
7127,0.685,59.86695,25.42055,100.90228
7128,0.739,17.96838,7.63129,-58.08154
7129,0.929,51.33792,21.8051,16.99701
7130,0.443,312.69082,132.87487,-16.16327
7131,0.088,321.85774,136.77203,481.67353
7132,0.629,43.36545,18.43427,-112.64126
7133,-0.103,217.15373,92.31766,163.99804
7134,0.286,87.7219,37.29304,-41.73991
7135,0.294,9200202.77892,3911704.43443,234173.53476
7136,0.340,190.34277,80.9559,-65.34479
7137,1.212,173.74809,73.93416,-153.44252
7138,0.096,222.16091,94.54411,-62.40677
7139,0.535,92.01324,39.15946,63.81021
7140,0.658,45.81853,19.50149,-63.51769
7141,1.200,148.76571,63.32303,285.23138
7142,1.500,429.05499,182.67297,30.03451
7143,0.933,108.78348,46.32114,93.28232
7144,0.679,39.51799,16.82938,-14.4267
7145,0.476,170.41943,72.57905,-70.00955
7146,0.235,123.60631,52.66453,3.68737
7147,0.210,166.58446,70.98542,-90.48893
7148,0.620,133.41842,56.85961,-86.04623
7149,0.540,225.45358,96.09557,-122.4635
7150,0.352,135.34499,57.69479,-130.19604
7151,0.577,300.88677,128.27536,-116.51546
7152,1.238,50.29282,21.45287,138.16266
7153,0.592,43.98021,18.76126,-36.40471
7154,0.560,221.80174,94.62631,-40.36706
7155,0.662,121.73586,51.94847,-66.06604
7156,1.492,15.12509,6.45474,-6.61176
7157,0.054,361.01936,154.08571,549.96384
7158,1.380,91.12989,38.90624,25.23101
7159,0.751,4057295.79474,1732399.15444,8974248.93813
7160,0.344,162.65538,69.45579,-100.98986
7161,0.053,104.5713,44.65667,280.88785
7162,,670.83782,286.51244,-758.89424
7163,0.880,53.88071,23.01411,-114.21908
7164,0.344,117.8132,50.32386,-23.27587
7165,0.560,101.91533,43.53646,136.00199
7166,0.671,97.49033,41.64666,-57.24582
7167,1.137,267.78512,114.39561,-80.4868
7168,-0.004,75.71585,32.35107,226.45992
7169,0.641,29.12988,12.44697,-37.12656
7170,1.536,410.89183,175.58647,94.02146
7171,0.922,195.98947,83.75314,-242.14005
7172,0.504,121.97091,52.134,-30.26459
7173,1.146,145.4176,62.1748,-223.71634
7174,1.514,653.75847,279.54118,-244.49879
7175,0.462,47.89404,20.47957,-61.48098
7176,1.011,102.69148,43.92479,-32.34026
7177,0.472,136.90866,58.57161,-168.97273
7178,1.303,237.69169,101.77712,520.7347
7179,0.090,102.73306,43.99001,208.95949
7180,0.264,229.05956,98.0897,-102.77594
7181,1.399,153.27762,65.6416,-165.2297
7182,1.083,784.57183,336.0301,45.21446
7183,0.630,72.059,30.86668,-68.76105
7184,1.319,279.70197,119.83354,71.15458
7185,0.927,97.60103,41.82141,-93.13739
7186,1.193,48.29753,20.69541,-38.72676
7187,1.080,110.71058,47.44787,87.00793
7188,0.043,8817713.20666,3779876.90065,-2821429.49953
7189,1.000,228.75895,98.08539,240.37255
7190,1.236,341.88494,146.6049,380.20407
7191,0.433,76.0285,32.60212,64.91386
7192,1.158,640.18335,274.52641,251.98683
7193,0.533,128.5966,55.14945,-151.43955
7194,1.487,238.18763,102.16704,-99.94518
7195,0.310,172.95311,74.19095,-26.94961
7196,0.557,64.04264,27.47498,5.82058
7197,0.711,32.86038,14.09858,-46.79518
7198,1.592,494.85478,212.34694,-170.94031
7199,1.021,59.81846,25.6797,-48.81482
7200,0.390,274.19366,117.71269,326.72346
7201,0.504,83.21526,35.73579,60.74824
7202,0.623,54.88504,23.56974,26.21559
7203,0.635,38.49308,16.53043,108.761
7204,1.524,735.05681,315.7346,1.77186
7205,0.931,95.01681,40.8176,-93.87217
7206,1.100,313.25806,134.61157,32.12318
7207,0.710,28.21637,12.12746,40.80641
7208,-0.040,112.57356,48.39947,-19.44013
7209,1.146,203.10948,87.35146,-264.61731
7210,,4013067.77776,1726010.79391,8995341.78062
7211,1.096,115.92731,49.87005,-257.24495
7212,1.308,819.68161,352.72617,473.29731
7213,1.654,726.26133,312.57892,324.5804
7214,1.172,29.0363,12.49794,-14.68297
7215,0.698,105.1651,45.26572,66.59133
7216,1.267,258.45309,111.29874,99.60569
7217,0.122,43.53396,18.75214,-266.82507
7218,0.287,184.27575,79.39356,357.35795
7219,0.737,55.95593,24.11428,-13.74068
7220,-0.106,109.20144,47.06252,114.4142
7221,0.766,16.34065,7.04251,-7.98841
7222,0.960,146.75881,63.25294,-76.79821
7223,0.570,34.7486,14.97753,-41.0152
7224,0.218,4503363.71277,1941137.46289,8715027.28742
7225,0.476,63.01498,27.16416,-52.30371
7226,,28.99698,12.50096,-39.97539
7227,0.611,41.28248,17.79744,-35.43356
7228,1.041,123.15356,53.09384,-130.19904
7229,0.800,162.87772,70.23424,25.58802
7230,0.666,27.84657,12.0095,13.48642
7231,0.680,42.33714,18.26267,25.83794
7232,0.060,913.09123,393.96582,1445.31153
7233,1.238,554.68674,239.3297,889.52062
7234,0.478,29.31316,12.65317,95.72405
7235,0.107,250.89386,108.31216,994.04876
7236,1.172,255.5898,110.35348,107.71566
7237,1.435,288.64506,124.65145,509.61784
7238,0.934,260.04253,112.31003,257.99601
7239,1.852,7532.65069,3253.39313,11694.28233
7240,0.815,23.43147,10.12054,-24.56321
7241,0.955,152.40024,65.85378,72.49951
7242,0.389,27.44939,11.86537,-86.20116
7243,0.121,1353.28024,585.01988,2019.00577
7244,1.163,916.7509,396.4269,-1109.09021
7245,2.100,182.06602,78.73502,314.4022
7246,1.154,357.57939,154.6375,44.84662
7247,1.166,70.4544,30.47121,147.62485
7248,0.340,50.63637,21.90297,47.79279
7249,0.788,29.80085,12.89228,-111.09283
7250,0.443,185.48512,80.24456,-33.87444
7251,0.184,177.388,76.76583,55.90042
7252,1.244,266.41564,115.29807,252.30547
7253,0.877,136.69967,59.1607,-4.85159
7254,0.117,169.9534,73.55567,138.88512
7255,0.203,195.94951,84.81319,125.21586
7256,0.071,225.84502,97.76288,10.13908
7257,0.970,24.71373,10.70154,-132.42436
7258,1.096,91.442,39.60035,-275.80562
7259,1.015,107.45887,46.54057,-97.95524
7260,1.029,140.59153,60.91595,-185.22426
7261,0.640,61.55136,26.66971,-14.51917
7262,0.639,27.01487,11.70608,-3.62814
7263,0.527,47.44456,20.56164,9.96158
7264,0.509,260.09329,112.75269,35.65051
7265,0.401,53.26063,23.08946,88.74471
7266,0.361,54.22564,23.50976,104.98935
7267,0.309,205.72889,89.19489,14.78402
7268,0.991,173.08398,75.06673,60.15612
7269,0.107,1.55261,0.67355,98.50763
7270,0.556,60.80762,26.39753,-25.49177
7271,1.240,194.49096,84.43327,161.7263
7272,1.064,220.85876,95.88739,-235.35957
7273,1.200,37.70481,16.3727,21.15862
7274,1.152,161.41537,70.09472,59.83981
7275,1.596,365.54876,158.76572,285.41152
7276,1.072,23.2201,10.0868,-36.86739
7277,0.141,96.503,41.92489,199.13782
7278,0.170,218.35969,94.86543,112.12345
7279,0.517,174.88546,75.97833,30.17849
7280,0.991,29.39806,12.77228,53.8375
7281,0.265,234.93775,102.0723,11.4768
7282,0.958,43.50969,18.91448,-8.72787
7283,1.169,98.04985,42.63152,-173.34536
7284,0.314,32.87749,14.29511,-68.79899
7285,0.357,203.34698,88.42711,62.62272
7286,1.000,296.33906,128.86782,691.5872
7287,-0.001,174.12562,75.72183,196.46335
7288,1.419,27.42276,11.92696,-420.87989
7289,0.603,70.50803,30.67012,-2.26289
7290,,7996867.82212,3478635.70984,-4893791.84616
7291,1.004,124.1319,54.01015,-228.10697
7292,0.456,7996315.61753,3479395.3289,-4894154.13426
7293,0.465,77.63725,33.7839,6.11196
7294,0.631,104.28606,45.38942,-72.63928
7295,1.447,219.5669,95.57331,-131.55794
7296,0.287,485.89183,211.51046,-106.56698
7297,0.860,28.30034,12.32002,-73.1856
7298,0.649,93.18452,40.579,4.34262
7299,0.045,196.55637,85.6023,207.71264
7300,1.743,387.44615,168.84367,-243.57932
7301,0.246,204.37969,89.07026,163.11245
7302,0.737,154.23299,67.22174,-58.88627
7303,0.408,92.21079,40.19335,38.96984
7304,1.022,92.05656,40.13284,257.34255
7305,1.130,669.90851,292.18396,-498.99679
7306,1.007,163.57237,71.35466,-19.61537
7307,-0.067,87.70696,38.26201,72.7303
7308,0.513,35.84952,15.64388,-101.54088
7309,0.236,152.7163,66.64543,-86.2343
7310,0.505,108.04877,47.16246,-17.53007
7311,1.267,155.79696,68.00938,140.8291
7312,1.518,3942798.89124,1721291.19759,-9027263.89977
7313,0.891,81.86321,35.7408,-91.50736
7314,0.455,193.51495,84.50369,40.73336
7315,0.773,67.79217,29.61227,-61.85845
7316,1.660,291.45539,127.31913,-170.79933
7317,0.326,94.52998,41.29785,83.07622
7318,0.425,116.90538,51.07449,-71.8419
7319,1.170,15.24668,6.66206,37.30752
7320,0.511,243.84934,106.60651,184.13426
7321,0.130,153.55977,67.1404,196.67499
7322,1.154,825.27268,360.95279,-778.37756
7323,0.750,174.04179,76.1228,131.34394
7324,1.210,6.60281,2.88853,34.0897
7325,0.686,6.90598,3.02305,19.5856
7326,0.945,209.37375,91.65554,-124.81479
7327,1.278,295.49556,129.37899,1.31008
7328,0.450,27.2985,11.95483,-116.88802
7329,1.110,88.68377,38.83806,-353.27432
7330,1.096,140.58125,61.57968,107.91241
7331,0.066,54.0375,23.67264,-16.55656
7332,0.961,3.56543,1.5626,31.02628
7333,1.135,1790.10802,784.61652,-156.73324
7334,1.260,229.98298,100.8287,236.32068
7335,0.980,73.01916,32.02525,-56.5507
7336,0.292,317.53509,139.32845,-44.88219
7337,1.067,107.40196,47.12835,320.51104
7338,0.309,201.70134,88.50825,25.43269
7339,1.565,306.21483,134.37447,-395.77716
7340,1.053,150.26697,65.94475,-5.82684
7341,1.174,106.22186,46.62091,-159.51957
7342,1.490,431.88119,189.60825,264.0292
7343,0.531,33.5846,14.74477,0.60528
7344,1.086,118.05841,51.83428,47.36994
7345,1.536,159.06862,69.84069,57.99517
7346,1.028,81.75785,35.89726,-194.12402
7347,1.109,87.64002,38.49281,-59.5629
7348,1.341,229.60672,100.85624,-15.44303
7349,1.306,254.816,111.93498,-122.17118
7350,0.192,74.47093,32.71379,18.11992
7351,1.159,514.34495,225.95531,1018.07449
7352,1.157,179.05086,78.66881,28.44312
7353,0.419,85.59562,37.60836,20.82905
7354,0.357,153.3609,67.39292,21.73081
7355,1.018,312.23891,137.25013,87.47912
7356,0.634,36.66479,16.12691,26.1295
7357,1.613,262.7596,115.59824,133.1865
7358,0.909,18.76027,8.25627,-11.79114
7359,0.663,92.6486,40.77772,-21.67338
7360,1.146,212.12715,93.37291,129.0046
7361,0.845,189.10181,83.23965,0.07003
7362,0.630,94.12163,41.44016,-44.63125
7363,0.978,90.98209,40.06305,335.22019
7364,0.560,116.35853,51.24229,-73.03807
7365,1.156,233.87114,103.02334,-65.63906
7366,1.044,266.59792,117.44832,-177.80615
7367,0.540,116.16906,51.17797,-120.65053
7368,0.181,131.94307,58.12901,-5.87994
7369,0.329,46.72171,20.58802,-121.08163
7370,0.521,135.40265,59.68018,-64.17916
7371,1.219,164.04399,72.31363,-59.95734
7372,0.510,42.62541,18.79328,-31.00605
7373,0.382,19.53574,8.62088,-34.3582
7374,1.437,61.14057,26.98738,437.40162
7375,0.485,101.12005,44.65388,110.43019
7376,1.184,243.2638,107.42676,113.19555
7377,0.425,109.1186,48.18909,-15.87202
7378,1.436,25.45461,11.24223,5.04618
7379,0.236,211.91381,93.60298,88.90421
7380,0.534,337.45058,149.07317,8.24694
7381,0.765,53.71484,23.7303,-65.05983
7382,0.780,29.78659,13.16044,-12.63148
7383,1.305,86.78838,38.35045,19.19134
7384,,7480332.31938,3306783.49647,-5754112.5553
7385,-0.012,140.36149,62.05492,206.23413
7386,0.985,50.06682,22.13559,107.81803
7387,0.064,111.05029,49.1133,180.31831
7388,1.547,305.74479,135.22049,199.09365
7389,0.682,42.58906,18.83577,211.86212
7390,0.593,32.51884,14.38255,-8.4586
7391,0.401,176.22731,77.94458,56.48457
7392,0.599,122.32448,54.10668,67.22691
7393,0.608,198.0781,87.62974,-65.36508
7394,0.940,645.18562,285.52082,-335.50697
