# StarID X Y Z
66875 -43.73829 -21.57884 1.78165
66880 -22.93518 -11.32165 -2.06694
66944 -4.69996 -2.33593 1.39602
66954 -9.70675 -4.83159 -3.51609
67083 -26.54521 -13.45041 3.29373
67097 -23.17156 -11.76906 10.21677
67207 -89.59942 -46.16347 -54.4244
67245 -39.82381 -20.60873 -30.76106
67415 -45.31879 -23.95262 108.55415
67543 -9.61699 -5.15913 24.08371
67595 -17.88481 -9.65625 4.67157
67629 -4.12123 -2.23295 23.78496
68186 -17.98237 -10.40158 20.6376
68334 -22.2736 -13.11728 7.16606
68353 -16.33369 -9.6526 4.62152
68597 -19.647 -11.96142 -98.04286
68670 -37.63729 -23.13143 2.4975
68819 -87.25345 -54.48448 98.83448
68844 -2.29224 -1.43518 16.3339
69124 -34.16986 -22.09953 20.01967
69152 -40.2425 -26.15065 127.90437
69170 -62.51178 -40.71233 15.34113
69233 -5.39106 -3.54154 -9.8355
69264 -16.23365 -10.69587 -2.37298
69293 -41.55908 -27.45881 29.91879
69596 -68.28868 -46.64994 53.18755
69602 -10.79856 -7.38049 13.28432
69741 -23.85794 -16.54975 23.21344
69987 -103.77747 -73.9274 8.70743
70086 -7.0678 -5.09301 -21.983
70253 -11.42904 -8.37457 2.21554
70307 -12.38138 -9.13803 6.72935
70314 -11.63445 -8.59091 6.32549
70493 -32.24867 -24.24719 17.82948
70643 -10.92854 -8.34837 3.82149
70667 -0.47175 -0.36132 -1.15037
70751 -8.6062 -6.66504 -2.3724
70862 -28.08354 -21.98444 7.16067
70884 -31.36851 -24.62033 4.03423
70910 -17.2213 -13.56088 -28.71761
71028 -4.66786 -3.72242 -1.32589
71673 -3.04109 -2.60577 9.01856
71679 -18.52913 -15.88704 8.64505
71689 -16.0613 -13.78608 7.48721
71819 -18.42015 -16.04061 9.9604
72062 -23.68391 -21.13916 9.75782
72162 -14.10094 -12.69928 15.07653
72207 -81.93577 -74.18694 -82.19137
72284 -2.99024 -2.72914 -1.98428
72285 -2.81936 -2.5735 -1.87057
72718 -6.82484 -6.50401 2.72139
72830 -25.68732 -24.76305 4.56959
72859 -58.80397 -56.8938 26.18831
72966 -24.83665 -24.31044 21.21285
72968 -18.45778 -18.06799 -2.86512
72973 -35.53543 -34.79441 111.34936
73026 -9.02878 -8.89298 21.58613
73134 -16.97288 -16.90051 24.32951
73201 -19.10134 -19.15566 -12.30201
73244 -5.78231 -5.82907 8.33336
73487 -56.21493 -58.24839 -38.23379
73507 -6.02018 -6.25159 15.26797
73836 -80.13329 -86.06618 -45.53389
73963 -9.79629 -10.65329 0.80044
74034 -12.32491 -13.52112 -17.04664
74238 -4.17103 -4.67347 51.27165
74455 -22.52895 -25.86148 4.5753
74767 -4.00418 -4.74919 -0.84232
74959 -6.76948 -8.20338 4.07791
74974 -22.67096 -27.52556 81.07845
75109 -19.89374 -24.49288 18.84112
75458 -15.78316 -20.14931 1.16127
75481 -15.39647 -19.71029 12.08543
75585 -9.3068 -12.04425 -52.66926
75842 -2.68041 -3.56449 -3.91436
75876 -11.18348 -14.9239 -24.17753
75971 -13.69645 -18.49514 17.92526
76051 -21.3099 -29.02736 8.8947
76141 -19.55813 -26.89717 17.77269
76219 -25.45072 -35.30207 33.49131
76598 -1.79879 -2.59888 12.67171
76661 -20.84248 -30.343 -45.30762
76666 -4.37862 -6.37867 -2.73511
77033 -9.38791 -14.25604 -18.45438
77215 -55.02007 -85.32549 33.26596
77216 -16.17107 -25.08053 27.74903
77279 -5.86155 -9.16637 13.4593
77283 -9.69409 -15.16378 -19.71584
77490 -11.7437 -18.81941 4.26175
77923 -17.13302 -28.961 23.16064
77949 -8.44441 -14.31187 27.95413
78118 -6.89367 -11.92669 -1.99814
78187 -8.11024 -14.13365 30.21481
78337 -45.81709 -81.52325 101.13035
78440 -14.34017 -25.79171 29.81006
78526 -28.27362 -51.44568 21.90429
78685 -21.94615 -40.71232 6.81995
78686 -17.04234 -31.61736 24.80204
78811 -54.8038 -103.20709 -57.82116
78847 -66.26341 -125.42604 21.48693
78887 -4.79181 -9.11246 13.63478
79217 -9.27057 -18.36752 -22.14786
79273 -9.30318 -18.55697 20.37459
79312 -8.46849 -16.97421 12.68628
79353 -23.16918 -46.64647 -3.36259
79514 -1.79659 -3.71332 9.83179
79522 -1.80712 -3.73686 9.90167
79555 -5.11389 -10.61267 16.99438
79700 -8.59567 -18.24592 25.59123
79778 -2.83769 -6.09013 -5.16136
79812 -12.73282 -27.43587 -2.25686
79852 -5.03522 -10.90711 10.42869
79988 -6.63574 -14.67797 -18.30622
80027 -6.26712 -13.93377 -7.02987
80106 -2.17082 -4.88369 6.00985
80219 -1.54053 -3.5179 5.34541
80318 -7.08994 -16.47019 -21.07376
80370 -8.36853 -19.60928 -3.76207
80461 -32.00308 -75.98572 73.93074
80463 -7.92244 -18.81388 -32.35366
