# StarID X Y Z
4451 121.9146 31.0732 25.49639
4452 87.89228 22.40248 -66.95735
4462 52.5825 13.428 25.64469
4471 117.52441 30.08551 -50.05128
4474 60.55247 15.50597 -71.25648
4475 92.66466 23.74054 16.04147
4483 65.24772 16.7465 -59.08871
4485 82.3615 21.1488 57.72344
4494 147.0858 37.83573 5.55252
4495 77.789 20.01972 -22.70971
4515 62.73032 16.21314 -24.4518
4526 35.0691 9.08499 -57.3062
4527 71.70111 18.57534 -71.86081
4529 130.81217 33.91874 -52.36109
4556 81.51676 21.2493 38.43008
4566 62.24476 16.27127 -87.61038
4572 59.15178 15.4925 4.49656
4585 102.50507 26.90577 -33.38364
4587 117.87392 30.95234 -33.01424
4591 116.58229 30.6817 16.34072
4597 93.04715 24.5178 -90.50755
4603 51.47337 13.57988 44.06884
4607 5.43014 1.43577 46.43421
4609 76.71419 20.31932 -0.93432
4627 36.65354 9.74211 43.5774
4636 80.81825 21.53614 -6.52503
4640 50.59031 13.49481 99.557
4666 87.91052 23.58055 -3.2085
4673 45.8041 12.3092 -131.57251
4676 98.46689 26.47337 11.08265
4690 113.15456 30.56214 -49.0659
4694 17.29306 4.67356 107.5699
4698 71.28892 19.271 9.53063
4706 127.29806 34.44115 -63.60614
4713 76.36068 20.69938 -103.41562
4719 82.51622 22.38782 -70.57513
4720 122.19176 33.16351 -57.09182
4727 84.79127 23.05503 7.43109
4729 84.15574 22.89195 -39.60579
4737 38.83605 10.59325 -3.27296
4741 113.23193 30.91668 37.7717
4763 105.42861 28.90898 -31.95617
4765 68.12998 18.69028 14.90405
4767 131.71462 36.14197 -12.71922
4771 67.36994 18.49606 126.26051
4778 126.49074 34.7668 -21.78762
4785 116.43886 32.05682 -0.67523
4792 64.77333 17.85691 -127.23367
4797 47.71157 13.16829 -51.64156
4802 57.86336 15.98447 65.98522
4815 101.98109 28.27884 4.66854
4816 80.59841 22.3524 -70.71685
4825 92.67201 25.78042 -113.54092
4846 82.78491 23.14422 97.12636
4848 102.88214 28.77071 16.57929
4858 38.06175 10.66156 20.79421
4868 57.43758 16.12065 9.59075
4875 109.5584 30.76889 -95.54447
4883 59.55863 16.75187 30.577
4894 27.46789 7.73892 60.74475
4915 89.25647 25.25884 -39.72066
4923 38.55579 10.92848 -69.68431
4931 95.45478 27.10666 8.60754
4947 95.47408 27.18325 49.0872
4955 13.55109 3.86374 149.26136
4962 73.67581 21.02684 -97.97785
4964 73.00989 20.84226 -44.54339
4970 54.4286 15.55985 1.35081
4979 37.9611 10.87722 45.20533
4987 61.08564 17.52617 -54.33553
4996 100.49886 28.87259 -98.53813
5002 39.49485 11.36894 60.58123
5011 36.67232 10.57206 70.52802
5014 82.65819 23.85013 107.08542
5018 67.42473 19.4638 81.31587
5024 35.04786 10.1259 20.77407
5035 62.1015 17.98535 54.2337
5036 71.78691 20.79529 -44.0038
5037 91.52786 26.52031 -12.84075
5051 66.83979 19.39631 -23.04638
5053 99.80056 28.98588 -97.12888
5058 104.06497 30.24567 -41.02026
5063 72.9146 21.19713 9.38556
5068 68.19348 19.88337 66.87633
5071 50.73662 14.8098 14.10878
5076 111.78086 32.66584 23.30385
5087 60.75 17.80644 -77.15236
5089 40.2078 11.78901 -35.49642
5108 130.75267 38.46803 -69.31051
5120 76.99106 22.68509 -70.68567
5127 80.63321 23.80748 -36.71903
5130 43.69111 12.90465 3.91255
5134 94.96432 28.06523 37.94157
5135 42.11009 12.44499 3.77196
5149 110.83225 32.85208 -41.13502
5157 52.32464 15.52371 -88.97861
5162 103.62453 30.76375 77.14889
5169 48.17461 14.32288 -124.26985
5172 70.14304 20.8636 30.38963
5175 139.99495 41.71756 42.75546
5179 70.66413 21.07529 -0.96448
5189 107.08012 31.97333 39.36841
5191 59.44029 17.76151 -92.32843
5196 53.9796 16.14542 13.92738
5198 61.91103 18.52345 9.49671
5209 102.76869 30.81179 -8.72722
5210 67.95708 20.37648 116.96398
5223 84.86741 25.51238 -57.01171
5233 72.4396 21.82449 15.46398
5238 86.23816 26.01738 72.03782
5244 47.18462 14.24194 -1.49043
5246 145.66729 43.98921 3.59974
5258 56.93227 17.23011 56.49327
5260 57.58234 17.43751 66.94644
5265 36.02343 10.92372 33.02273
5266 125.3582 38.02086 61.01222
5269 24.07895 7.3079 -22.45654
5285 44.95381 13.69415 -8.10499
5298 115.36744 35.2381 37.83137
5308 33.96995 10.38891 22.20778
5309 68.52976 20.9602 -71.18554
5323 46.40937 14.23209 69.72889
5328 69.01739 21.1851 39.80179
5335 34.16611 10.50636 3.53646
5340 84.79462 26.08752 17.01725
5345 100.44263 30.92274 -11.37073
5346 102.90163 31.69743 34.2673
5348 119.39244 36.79697 24.04159
5370 33.11696 10.25685 -59.17984
5371 93.76012 29.04875 12.96804
5372 67.83939 21.02025 -40.38252
5379 104.03617 32.2999 -38.30542
5382 128.09373 39.78568 -28.73775
5389 96.59066 30.03661 -94.33141
5406 123.34713 38.4457 27.53048
5408 62.66368 19.53366 106.74791
5417 50.92297 15.90174 -80.89156
5419 87.48576 27.32486 38.73419
5429 38.88432 12.18257 63.59385
5430 72.1082 22.59311 62.9161
5433 113.68062 35.65389 52.53308
5434 58.7299 18.43436 113.59289
5445 70.03085 22.02634 -40.31045
5454 79.34125 24.99644 55.85932
5455 76.06497 23.9665 81.85933
5458 75.97737 23.96182 43.62025
5460 125.36815 39.56022 -32.83946
5463 115.54135 36.48472 -3.38198
5465 50.4647 15.94073 67.11439
5468 44.69197 14.11833 59.44598
5469 29.28596 9.25174 -135.25305
5477 42.68289 13.51119 -68.58018
5482 37.27786 11.80986 35.31022
5489 82.7786 26.26711 28.51499
5499 63.31021 20.13543 82.07939
5502 35.63539 11.33739 -83.68368
