# StarID X Y Z
3880 44.64348 9.88106 23.2201
3885 113.38724 25.12178 -33.6694
3898 94.03064 20.90024 -82.61917
3905 86.48512 19.27137 -9.6167
3913 47.39768 10.58999 59.19651
3926 133.62289 29.95298 53.01482
3937 97.95803 22.01557 -0.14057
3938 106.22415 23.87353 -36.44102
3942 51.98621 11.70321 -83.09904
3946 52.03879 11.72387 66.78061
3950 79.36863 17.90623 14.88033
3957 106.7958 24.1596 -64.15201
3960 101.38972 22.97129 -30.08517
3963 90.0326 20.40292 4.42409
3969 21.45795 4.87298 -1.94021
3975 102.11739 23.21742 35.63222
3980 85.55273 19.47052 -20.44142
3989 39.95432 9.10818 -32.63002
3998 125.94291 28.74967 2.05199
4006 33.71183 7.70318 52.24967
4031 7.72799 1.77798 39.41938
4034 135.4838 31.18031 -19.94921
4035 65.02096 14.96422 -56.59224
4052 19.5176 4.50815 -74.08565
4053 110.57379 25.55558 -40.01659
4062 48.66038 11.28215 -20.80981
4074 121.20684 28.20887 -54.07066
4078 25.26109 5.88689 -69.38436
4083 63.98217 14.92802 -25.2149
4093 32.11852 7.51364 20.18156
4101 92.04597 21.54747 -74.22557
4114 135.85696 31.8909 9.3121
4117 31.19515 7.3259 27.12272
4121 71.05527 16.6987 -0.48574
4135 69.3315 16.32205 -45.65407
4147 22.20771 5.24154 -83.13226
4156 61.45132 14.536 21.92446
4184 42.58445 10.14127 -17.86735
4185 51.77626 12.33224 -23.73006
4195 31.55573 7.5282 30.63931
4197 139.5186 33.29458 -11.35311
4209 126.4387 30.25259 16.58845
4215 74.71069 17.89967 -48.44967
4241 108.29722 26.11182 -47.0243
4247 111.71878 26.97243 -17.6698
4248 40.46638 9.77113 108.71668
4249 81.97096 19.80487 -33.95572
4255 86.81193 21.06437 -55.05144
4264 106.75555 25.96983 -68.61336
4272 92.56453 22.58291 -60.97904
4280 26.1403 6.39525 12.03837
4283 21.89052 5.35708 -60.3632
4287 97.12255 23.77624 1.3782
4309 79.03558 19.43032 -39.005
4322 63.01183 15.54891 -49.84365
4329 19.76604 4.89277 123.80716
4363 110.18056 27.48686 71.90541
4365 128.05483 31.95462 -22.39907
4377 65.27376 16.34241 18.85851
4383 24.21533 6.06969 32.52399
4385 19.06067 4.78303 -40.21837
4412 31.36011 7.91594 54.21663
4413 62.53149 15.78496 20.90521
4415 99.53251 25.13507 -81.47791
4453 66.16014 16.8662 29.57085
4511 74.8033 19.31657 -21.01397
4521 59.8247 15.47809 36.13046
4535 19.39166 5.03159 114.95344
4558 70.26157 18.31838 -54.83846
4577 91.62569 24.00826 -19.06416
4586 124.40986 32.66609 48.20379
4628 24.49119 6.51268 -100.25934
4631 91.58146 24.3613 -1.9715
4635 57.88074 15.42212 -82.86697
4637 27.15715 7.23674 -111.18168
4641 119.44335 31.87059 46.56249
4644 89.58961 23.92873 -90.20369
4649 101.08036 27.01881 -50.10885
4653 66.8021 17.87521 -41.99714
4658 30.63284 8.20063 -50.16439
4664 69.00903 18.50579 126.33405
4679 140.26377 37.75545 47.75561
4682 92.61117 24.94929 -35.43531
4692 73.49842 19.85394 -26.79453
4695 131.76515 35.61073 46.17776
4705 136.3533 36.88872 52.23106
4717 45.42089 12.31749 12.46991
4739 59.33896 16.18965 34.09068
4742 86.9895 23.75322 13.91069
4762 21.12532 5.7907 -39.29085
4796 121.6454 33.57221 21.67472
4799 62.52127 17.25789 30.64817
4805 54.82803 15.14963 -20.05266
4819 59.22994 16.43433 -94.66068
4820 57.22709 15.88667 -69.92476
4822 72.58218 20.1676 -26.92757
4831 143.4496 39.97934 15.30138
