ID X Y Z
256 4.15791025e+00 2.34516896e+01 -3.69851165e+01
257 -1.35440430e+01 -3.12338099e+01 -1.35058692e+01
258 -1.55678736e+01 -1.03047330e+02 -5.24773728e+01
259 4.89673545e+01 -5.62230347e+00 -1.66883783e+01
260 -4.86565079e+01 -3.63237349e+01 9.11134358e+01
261 -1.71367217e+01 2.90235856e+01 -8.09763849e+01
262 8.84035729e+01 5.28663810e+00 6.90476854e+00
263 4.08103396e+00 -5.06347014e+01 -4.66369336e+01
264 -7.23238001e+01 5.09165182e+01 6.93676434e+01
265 8.19428947e+01 5.54661862e+01 7.76976713e+01
266 -4.18323178e+00 -3.44020166e+01 -5.21968164e+01
267 -4.36543259e+01 -3.47554996e+01 -2.26644094e+01
268 -5.55165021e+00 -7.63409283e+01 -8.69717949e+01
269 -2.10780662e+01 -9.45692999e+00 -1.44497112e+02
270 -4.40471544e+01 1.01011894e+02 -7.39008732e+01
271 -3.46823403e+01 -4.67148414e+01 -3.93714153e+01
272 -5.75661396e+01 -5.78191061e+01 -6.44864790e+01
273 -1.05389712e+02 -5.78634989e+01 3.78888932e+01
274 -4.97553771e+01 -1.34522155e+02 -4.93923477e+01
275 -7.31789401e+01 1.19624223e+02 -2.40098671e+01
276 -9.91574992e+00 1.12280104e+01 -5.14097137e+01
277 -2.21001298e+01 -1.21874024e+02 4.87883234e+01
278 -1.76387785e+01 -7.42161283e+01 -2.90406953e+01
279 -6.96912080e+01 -9.55444992e+01 6.40237662e+01
280 -8.24536549e+01 -9.83609498e+01 -6.53397951e+01
281 -1.81362879e+01 6.65185240e+01 -3.99016084e+00
282 1.43951457e+01 4.32995919e+01 -1.31122945e+02
283 -9.96037934e+00 9.37105955e+01 -6.15961562e+01
284 -1.40461833e+01 4.23362228e+01 2.61417174e+01
285 -5.18769779e+01 -7.48309963e+01 -3.08692546e+01
286 -3.19224653e+01 -3.77711246e+01 -1.00545607e+02
287 -4.06184155e+01 -6.61841607e+01 -2.00526673e+01
288 -8.33583443e+01 6.93496804e+00 -1.15221788e+02
289 -4.63284591e+01 -8.04593789e+01 -5.78487900e+01
290 -7.31279895e+01 -4.46700143e+01 -3.03261652e+01
291 -1.64145801e+01 -5.86027254e+01 -8.99958995e+01
292 3.62828124e+01 -8.96157431e+01 -4.77057105e+01
293 -2.74211976e+01 2.49692913e+01 -1.07352784e+02
294 -6.60823552e+01 4.49156459e+01 -1.94978877e+01
295 -7.49919264e+01 -2.46860539e+01 -2.52428829e+01
296 -4.33234647e+01 3.90166481e+01 -9.21646475e+01
297 -4.19438862e+00 9.66493141e+01 -1.01347456e+02
298 7.37545843e+01 5.56629729e+01 1.78482621e+01
299 -3.71193672e+01 1.33991566e+02 -2.10290060e+01
300 -1.89313298e+01 7.08534043e+01 -1.68545325e+01
301 -5.36793063e+01 -8.45141406e+01 -7.26464153e+01
302 -2.58012903e+01 -2.42735790e+01 -7.13327532e+01
303 -1.05902306e+02 2.02490257e+01 9.43182580e+01
304 -6.89032950e+01 -5.69957004e+00 -7.37197738e+01
305 1.34977399e+02 -1.19522191e+01 -5.90482703e+01
306 -3.59719745e+01 9.63285845e+01 3.39213133e+01
307 -1.06807372e+02 -3.51144249e+01 4.94713123e+01
308 3.27143646e+01 -1.24933465e+02 5.37317723e+01
309 -2.92699569e+01 -5.44567306e+01 -2.37573839e+01
310 -1.02267900e+02 2.04725379e+01 1.39701581e+01
311 -5.81520099e+01 -3.23347252e+01 -8.99843880e+01
312 -6.67082485e+01 -1.03332543e+02 1.37596246e+01
313 -3.38295032e+01 7.52691217e+01 1.02081406e+02
314 -4.90708361e+01 2.47482540e+01 -4.04561677e+01
315 1.01924650e+02 1.48577698e+01 1.98593203e+01
316 -9.32457216e-01 -9.01499778e+00 1.70708529e+01
317 -5.49303005e+01 -1.12221499e+02 -2.93314308e+01
318 6.32574728e+00 1.15344378e+02 -6.38224509e+01
319 -2.00357386e+00 2.21329718e+01 -4.99008285e+01
320 -9.44548986e+00 3.90827555e+01 -3.61412783e+01
321 -6.63910346e+01 1.24009599e+02 -2.27809087e+01
322 9.72112735e+01 -1.79602872e+01 7.49738246e+01
323 -8.18357396e+00 3.71533161e+01 2.97243279e+01
324 -9.69385061e+00 -7.32396983e+01 -1.06007281e+02
325 -9.16891577e+00 8.78251687e+01 -2.84464455e+01
326 -5.40865105e+01 -3.52581970e+01 8.89434417e+01
327 -6.44393188e+01 1.33126044e+02 1.60587251e+02
328 -8.50984983e+01 2.90953934e+01 -1.04142512e+01
329 -1.83836766e+01 -5.26300906e+00 -5.91180018e+01
330 -4.33222838e+01 2.30687725e+01 9.93050614e+00
331 9.83418534e+01 3.83081602e+01 2.37749592e+01
332 -3.86826837e+01 3.22873916e+01 -1.01028717e+02
333 -1.08555922e-01 1.10412027e+02 2.39339140e+01
334 -9.07212177e+01 -2.09812109e+01 -3.79103583e+01
