ID Node1 Node2 X Y Z
1339 343 3277
1340 343 3782
1341 343 6816
1342 344 7727
1343 344 1191
1344 344 1121
1345 345 8278
1346 345 8099
1347 345 7921
1348 345 7907
1349 346 4095
1350 346 4080
1351 346 3663
1352 346 648
1353 347 7162
1354 347 7137
1355 347 7155
1356 347 1326
1357 348 8806
1358 348 11555
1359 348 10648
1360 348 856
1361 349 3599
1362 349 6099
1363 349 6095
1364 350 719
1365 350 1088
1366 350 3528
1367 350 3474
1368 351 5060
1369 351 2936
1370 351 4929
1371 352 2448
1372 352 1439
1373 352 2295
1374 352 2101
1375 353 8742
1376 353 897
1377 353 6345
1378 353 866
1379 354 516
1380 354 3373
1381 354 4193
1382 354 3062
1383 355 8687
1384 355 5900
1385 355 8688
1386 355 5363
1387 356 1001
1388 356 7216
1389 356 7099
1390 356 1347
1391 357 3110
1392 357 4217
1393 357 2029
1394 357 3923
1395 358 1380
1396 358 1261
1397 358 7935
1398 359 4018
1399 359 4649
1400 359 4477
1401 359 4066
1402 360 3471
1403 360 3709
1404 360 3320
1405 360 3412
1406 361 3857
1407 361 381
1408 361 3791
1409 361 3114
1410 362 1619
1411 362 -1 0.502383 0.636218 0.585523
1412 362 3269
1413 362 1602
1414 363 8424
1415 363 8405
1416 363 383
1417 363 8340
1418 364 2836
1419 364 4830
1420 364 4620
1421 364 4305
1422 365 2374
1423 365 2652
1424 365 2440
1425 365 4281
1426 366 5680
1427 366 5821
1428 366 5693
1429 366 5456
1430 367 3747
1431 367 3748
1432 367 972
1433 367 2162
1434 368 2092
1435 368 1420
1436 368 2536
1437 368 2729
1438 369 6900
1439 369 6586
1440 369 6535
1441 369 6452
1442 370 4006
1443 370 1455
1444 370 4809
1445 371 4712
1446 371 2560
1447 371 4321
1448 371 4068
1449 372 12970
1450 372 1499
1451 372 882
1452 372 1595
1453 373 10539
1454 373 10957
1455 373 8958
1456 373 10202
1457 374 11570
1458 374 2855
1459 374 1577
1460 374 1704
1461 375 -1 -0.618816 0.281939 0.733197
1462 375 13281
1463 375 11763
1464 376 4927
1465 376 2945
1466 376 5057
1467 376 3081
1468 377 1980
1469 377 2676
1470 377 2616
1471 378 2082
1472 378 2083
1473 378 472
1474 378 2067
1475 379 3786
1476 379 2183
1477 379 5164
1478 380 3559
1479 380 5906
1480 380 1214
1481 380 5962
1482 381 4001
1483 381 4012
1484 381 3906
1485 382 3572
1486 382 4079
1487 382 3520
1488 382 3976
1489 383 6973
1490 383 8461
1491 383 8163
1492 384 2151
1493 384 1318
1494 384 2234
1495 384 2347
1496 385 4417
1497 385 4447
1498 385 4463
1499 386 8906
1500 386 8871
1501 386 7773
1502 386 6342
1503 387 9500
1504 387 8121
1505 387 10016
1506 387 1279
1507 388 3683
1508 388 3655
1509 388 3898
1510 388 3652
1511 389 3689
1512 389 3659
1513 389 3584
1514 389 3636
1515 390 9459
1516 390 12572
1517 390 12566
1518 390 4789
1519 391 5924
1520 391 5786
1521 391 5917
1522 391 5962
1523 392 7578
1524 392 5309
1525 392 5301
1526 392 1398
1527 393 10983
1528 393 9058
1529 393 9720
1530 394 12334
1531 394 2862
1532 394 12479
1533 394 9341
1534 395 694
1535 395 9654
1536 395 8575
1537 395 4571
1538 396 2021
1539 396 2227
1540 396 2031
1541 396 2118
1542 397 2705
1543 397 1784
1544 397 1778
1545 397 1635
1546 398 2458
1547 398 2533
1548 398 2359
1549 398 2350
1550 399 588
1551 399 3881
1552 399 2170
1553 399 3904
1554 400 3463
1555 400 5133
1556 400 1579
1557 400 5112
1558 401 3941
1559 401 3911
1560 401 3944
1561 401 3951
1562 402 3677
1563 402 645
1564 402 4023
1565 402 3620
1566 403 5899
1567 403 3673
1568 403 5922
1569 403 5864
1570 404 11339
1571 404 5331
1572 404 534
1573 404 3618
1574 405 1745
1575 405 2868
1576 405 11934
1577 405 2957
1578 406 8982
1579 406 11449
1580 406 11464
1581 406 7769
1582 407 5732
1583 407 3538
1584 407 5276
1585 407 5700
1586 408 1558
1587 408 1683
1588 408 13164
1589 408 1409
1590 409 5414
1591 409 4478
1592 409 979
1593 409 4163
1594 410 4291
1595 410 4398
1596 410 4834
1597 410 4006
1598 411 5079
1599 411 4794
1600 411 5038
1601 411 5026
1602 412 956
1603 412 8126
1604 412 1027
1605 412 8176
1606 413 6300
1607 413 3251
1608 413 3210
1609 413 595
1610 414 4508
1611 414 4159
1612 414 3511
1613 414 10169
1614 415 3657
1615 415 3708
1616 415 11295
1617 416 2442
1618 416 1457
1619 416 2427
1620 416 2459
