ID Node1 Node2 Node3 Node4
867 14161 13759 14015 13872
868 6107 5969 6287 5961
869 2675 2495 2773 3144
870 1152 1266 1494 1537
871 12418 12300 12173 12318
872 11706 11512 11776 11640
873 9976 10137 10177 10266
874 12678 13163 12587 13223
875 460 206 568 400
876 13343 13393 13622 13460
877 7758 7456 7520 7771
878 510 376 521 1213
879 11265 11688 10272 11069
880 14038 52 14079 85
881 12649 12574 12877 12508
882 11321 11279 11377 11156
883 4355 4213 4547 4698
884 3495 4031 4119 3199
885 12774 12575 12523 12725
886 5866 6300 6478 6520
887 2062 2333 2132 2376
888 5578 5048 5670 5559
889 10577 10412 10295 10521
890 846 1047 835 1125
891 1805 1642 1614 1925
892 1853 1983 1811 1593
893 12696 12506 13074 13032
894 2641 2227 2266 2191
895 7954 8083 7946 8821
896 11976 11342 12222 11521
897 9069 9372 9277 8636
898 1679 556 1020 1429
899 984 1038 1157 746
900 13142 13790 12976 13494
901 14188 185 14225 111
902 2459 2660 2386 2672
903 12389 13197 11298 12297
904 4092 3918 3789 4035
905 13911 13430 13635 13799
906 1917 2048 2049 1785
907 4230 4090 4220 4138
908 624 671 531 916
909 2005 1898 1967 1876
910 6399 6562 6354 6378
911 5078 4938 4775 5354
912 6222 6223 6059 6432
913 4674 4625 4848 4618
914 11848 11901 12269 12044
915 50 336 20 2
916 12321 12675 12485 12397
917 548 432 337 401
918 9138 10086 10354 10080
919 3088 3109 3426 3027
920 2230 1929 2054 2199
921 2443 2452 2553 2616
922 651 526 399 259
923 657 322 487 547
924 1665 1606 1327 1616
925 4585 4042 3837 3988
926 2795 3157 2852 2867
927 2763 2945 3019 2697
928 4366 4223 4251 4196
929 4148 3999 3655 3466
930 12905 13331 13159 13048
931 7299 7214 7125 7489
932 5799 5750 5534 5294
933 6161 6181 6043 6046
934 2341 2153 2602 2664
935 4987 5208 4958 5130
936 12435 11879 12078 12289
937 10475 10786 10802 10859
938 14183 13911 13799 14129
939 4253 4521 4525 4629
940 1960 1602 1785 2127
941 12776 12631 12607 12424
942 2504 2316 2952 2639
943 3773 3363 3603 3692
944 1822 1652 1847 1880
945 2897 2775 2887 3096
946 6631 6689 6616 6558
947 1602 1484 1358 1785
948 864 1140 1110 1036
949 4135 4417 4299 4265
950 1740 1585 1528 1559
951 4435 4330 4674 4374
952 2953 2802 2988 2937
953 13831 13821 13756 14210
954 320 346 397 289
955 5656 5916 6299 6246
956 990 851 886 694
957 2930 2927 2682 2659
958 3870 3783 3842 3296
959 1486 1492 1399 1584
960 7681 7908 7359 7655
961 2677 2943 395 12025
962 3974 3937 3865 4134
963 14088 14085 14065 13657
964 616 606 639 440
965 6474 6431 6421 6076
966 1599 1790 1949 2020
967 1109 819 1094 1041
968 4507 5145 5064 4489
969 2366 2150 2343 2222
970 1654 1698 1951 1870
971 14100 13948 14006 13933
972 6305 6077 6386 6259
973 2987 3117 3263 3163
974 3439 3370 3486 3311
975 2210 2268 2065 2215
976 5300 5392 5465 5454
977 3547 3691 3222 3310
978 4466 4844 4482 4724
979 3779 3690 3979 3864
980 2840 2826 2782 2879
981 5339 5462 5411 5489
982 7969 7236 6970 7055
983 11856 12011 11827 12140
984 2544 2747 2762 2668
985 3819 3809 3937 3865
986 4610 4795 4924 4643
987 3931 4144 3787 3902
988 1133 1094 1453 1041
989 3724 3613 3633 3453
