ID Node1 Node2 Node3 Marker
169964 3128 3022 3060 0
169965 1601 1968 1732 0
169966 1601 2535 1968 0
169967 1732 2535 1601 0
169968 1732 1968 2535 0
169969 2472 2474 2146 0
169970 2472 2643 2307 0
169971 2472 2474 2643 0
169972 2307 2474 2472 0
169973 2307 2643 2474 0
169974 2307 2474 2146 0
169975 2704 2536 2512 0
169976 2655 2307 2472 0
169977 2655 2643 2307 0
169978 2068 2359 1998 0
169979 2068 2470 2359 0
169980 1998 2359 2470 0
169981 2108 2184 2536 0
169982 1106 1168 923 0
169983 923 1225 1106 0
169984 2474 2780 2893 0
169985 3135 3030 3009 0
169986 3135 3492 3030 0
169987 3135 3005 2704 0
169988 3017 3005 3135 0
169989 2909 2693 2831 0
169990 2831 2745 2909 0
169991 2831 2693 2745 0
169992 3278 2810 3171 0
169993 3278 3328 2810 0
169994 3171 2810 3328 0
169995 3047 2772 2944 0
169996 2944 2965 3047 0
169997 3617 3135 3444 0
169998 3617 3492 3135 0
169999 2893 2780 2283 0
170000 2359 2470 2385 0
170001 2359 2767 2470 0
170002 3458 3442 3651 0
170003 3651 3244 3458 0
170004 2358 1978 1908 0
170005 1908 2184 2358 0
170006 3723 4020 4017 0
170007 2935 2643 3260 0
170008 2935 3067 2643 0
170009 3260 3067 2935 0
170010 3135 3030 2970 0
170011 2970 3009 3135 0
170012 2970 3030 3009 0
170013 2713 3158 2786 0
170014 2786 2322 2713 0
170015 3680 4398 4484 0
170016 4484 3989 3680 0
170017 525 491 243 0
170018 525 325 491 0
170019 243 325 525 0
170020 243 491 325 0
170021 3458 3651 3810 0
170022 3458 3889 3651 0
170023 3810 3889 3458 0
170024 3810 3651 3889 0
170025 2653 2944 2916 0
170026 2846 2916 2944 0
170027 2474 2643 2704 0
170028 3219 1159 11337 0
170029 3219 4912 1159 0
170030 11337 4912 3219 0
170031 11337 1159 4912 0
170032 2472 2412 2078 0
170033 3260 3348 2935 0
170034 3320 2780 3017 0
170035 3017 2893 3320 0
170036 3183 3665 3664 0
170037 3183 3477 3665 0
170038 2950 2470 2767 0
170039 2767 2780 2950 0
170040 13245 13243 13396 0
170041 13245 13785 13243 0
170042 13396 13785 13245 0
170043 2270 2283 2720 0
170044 2720 2283 2375 0
170045 3723 3912 3704 0
170046 3723 3638 3912 0
170047 3638 3553 3666 0
170048 3666 3912 3638 0
170049 3705 4150 3934 0
170050 4076 4150 3705 0
170051 3320 3795 3214 0
170052 3135 3369 3030 0
170053 3369 2970 3135 0
170054 3320 3498 3795 0
170055 3795 3764 3320 0
170056 3795 3498 3764 0
170057 3320 3135 3017 0
170058 3017 3005 3320 0
170059 2743 3100 2809 0
170060 2743 2665 3100 0
170061 3183 3665 3651 0
170062 3781 3665 3183 0
170063 2743 2745 2648 0
170064 2648 2745 2611 0
170065 3651 3665 3941 0
170066 2743 2648 2665 0
170067 2184 1883 2375 0
170068 2992 3118 3188 0
170069 2880 2809 2743 0
170070 3100 2809 2880 0
170071 2881 3030 2986 0
170072 2881 3009 3030 0
170073 2881 2970 3030 0
170074 2375 2720 2358 0
170075 2474 2358 2307 0
170076 2474 2146 2358 0
170077 2474 2536 2358 0
170078 3183 3047 3262 0
170079 3183 3280 3047 0
170080 3262 3280 3183 0
170081 3262 3047 3280 0
170082 3128 2458 3060 0
170083 3060 2458 2385 0
170084 2474 2358 2780 0
170085 2474 2655 2358 0
170086 2780 2358 2655 0
170087 2655 2307 2474 0
170088 2655 2358 2307 0
170089 989 1464 939 0
170090 1978 2307 1908 0
170091 1908 2307 2056 0
170092 2562 2916 2965 0
170093 2562 2720 2916 0
170094 2965 2720 2562 0
170095 2166 989 1768 0
170096 2189 2780 2358 0
170097 3680 3260 4143 0
170098 3680 4003 3260 0
170099 3408 3262 3670 0
170100 2780 3005 3295 0
170101 2780 3320 3005 0
170102 3183 2916 2944 0
170103 3183 2846 2916 0
170104 2385 2655 2780 0
170105 2186 2655 2385 0
170106 3210 3442 3244 0
170107 2458 2307 2472 0
170108 2655 2307 2458 0
170109 3328 3591 3278 0
170110 2458 2050 1961 0
170111 1961 2307 2458 0
170112 3450 3067 2786 0
170113 3348 3067 3450 0
170114 2091 2189 1908 0
170115 3704 3500 3978 0
170116 3704 3894 3500 0
170117 3005 2655 2458 0
170118 3005 2643 2655 0
170119 3526 3651 3458 0
170120 3442 3651 3526 0
170121 2358 1978 2307 0
170122 2307 1908 2358 0
170123 546 340 308 0
170124 546 316 340 0
170125 308 340 316 0
170126 2458 2767 2385 0
170127 2385 2780 2458 0
170128 2935 2643 2412 0
170129 2412 3260 2935 0
170130 2335 3934 3260 0
170131 3150 3934 2335 0
170132 3043 3214 3295 0
170133 3043 3060 3214 0
170134 3210 3245 2950 0
170135 3210 3244 3245 0
170136 2950 3244 3210 0
170137 3764 3526 3795 0
170138 3210 3035 2950 0
170139 2950 2893 3210 0
170140 3722 4150 3723 0
170141 3723 4150 3912 0
170142 3675 3912 4150 0
170143 3320 3214 3498 0
170144 2780 3498 3214 0
170145 3458 3526 3245 0
170146 3638 3553 3492 0
170147 3492 3666 3638 0
170148 3214 3498 3795 0
170149 3498 3907 3991 0
170150 3498 3795 3907 0
170151 3991 3795 3498 0
170152 2653 2965 2916 0
170153 2375 2184 2144 0
170154 2144 1883 2375 0
170155 3498 3991 3214 0
170156 2965 2720 2772 0
170157 3458 3815 3651 0
170158 3889 3815 3458 0
170159 3889 3651 3815 0
170160 3723 3722 3912 0
170161 3278 3458 3591 0
170162 3278 3815 3458 0
170163 3591 3815 3278 0
170164 3591 3458 3815 0
170165 2358 1978 2186 0
170166 2186 1978 2307 0
170167 2186 2091 1978 0
170168 2720 2693 2965 0
170169 2873 3520 2860 0
170170 2873 3020 3520 0
170171 3279 3630 3497 0
170172 3497 3630 3733 0
170173 3244 3104 3118 0
170174 3118 3104 3262 0
170175 3047 3104 2905 0
170176 2905 2772 3047 0
170177 3458 3244 3262 0
170178 3295 3067 3450 0
170179 3498 3907 3214 0
170180 3991 3214 3907 0
170181 3458 3591 3889 0
170182 2950 3278 3320 0
170183 2950 3214 3278 0
170184 3047 3262 3104 0
170185 3047 3104 3280 0
170186 3280 2905 3047 0
170187 3280 3104 2905 0
170188 2772 2634 2336 0
170189 2336 2634 2653 0
170190 2189 2091 1772 0
170191 2189 1998 2091 0
170192 3115 2665 2743 0
170193 2375 2184 2108 0
170194 2108 2144 2375 0
170195 2375 2536 2108 0
170196 3183 3047 3171 0
170197 3171 3262 3183 0
170198 2270 2375 2144 0
170199 3278 3651 3815 0
170200 3711 3624 3617 0
170201 3035 2831 2893 0
170202 2107 1998 2359 0
170203 2470 1998 2107 0
170204 2611 2745 2831 0
170205 2375 2391 2611 0
170206 2375 2520 2391 0
170207 2611 2520 2375 0
170208 2375 2144 2611 0
170209 2375 2391 2144 0
170210 2611 2108 2375 0
170211 3638 3526 3369 0
170212 3638 3442 3526 0
170213 3369 3442 3638 0
170214 2283 2780 2358 0
170215 2743 2745 2740 0
170216 2740 2745 2648 0
170217 3183 3262 3665 0
170218 3665 3280 3183 0
170219 3665 3262 3280 0
170220 3704 3912 3978 0
170221 3638 3553 3404 0
170222 3404 3492 3638 0
170223 3210 3245 3320 0
170224 3210 2893 3245 0
170225 3320 2893 3210 0
170226 3183 3041 3294 0
170227 3555 3670 3941 0
170228 3941 3665 3555 0
170229 2916 3057 3183 0
170230 2916 3328 3057 0
170231 3555 3941 3753 0
170232 2562 2916 2653 0
170233 2093 2392 1626 0
170234 2359 2392 2093 0
170235 2359 1626 2392 0
170236 2283 2091 2470 0
170237 2189 2091 2283 0
170238 2093 1677 1626 0
170239 2392 1677 2093 0
170240 2392 1626 1677 0
170241 3674 3182 3128 0
170242 2166 2650 3051 0
170243 3051 2830 2166 0
170244 14042 13990 13941 0
170245 14042 13628 13990 0
170246 13941 13628 14042 0
170247 3704 3526 3442 0
170248 3704 3810 3526 0
170249 3442 3810 3704 0
170250 3442 3526 3810 0
170251 3458 3810 4029 0
170252 225 76 14150 0
170253 225 250 76 0
170254 14150 250 225 0
170255 14150 76 250 0
170256 2562 2270 2283 0
170257 2283 2720 2562 0
170258 2283 2780 2474 0
170259 2562 2235 2375 0
170260 3328 3708 3664 0
170261 3664 3758 3328 0
170262 2257 1938 2283 0
170263 2257 2270 1938 0
170264 2283 2270 2257 0
170265 2283 1938 2270 0
170266 2336 2235 2270 0
170267 2336 2653 2235 0
170268 3104 3035 2909 0
170269 2693 2909 3035 0
170270 2235 2336 2634 0
170271 2743 2809 2808 0
170272 2808 2399 2743 0
170273 3035 2831 2693 0
170274 2375 2270 2235 0
170275 2562 2720 2653 0
170276 2916 2653 2720 0
170277 2336 2063 2270 0
170278 2270 2144 2235 0
170279 1527 1938 1786 0
170280 1527 1824 1938 0
170281 1786 1824 1527 0
170282 1786 1938 1824 0
170283 11702 6170 10801 0
170284 1132 1415 1164 0
170285 2270 1824 1894 0
170286 2270 2063 1824 0
170287 2270 2336 1824 0
170288 2270 2052 1824 0
170289 2336 2052 2270 0
170290 2270 2543 2052 0
170291 2994 2740 2743 0
170292 2994 2745 2740 0
170293 2634 2434 2520 0
170294 2634 2808 2434 0
170295 2520 2808 2634 0
170296 2634 2905 2808 0
170297 2634 2520 2905 0
170298 2808 2905 2520 0
170299 2634 2905 2434 0
170300 2634 2272 2520 0
170301 2634 2434 2272 0
170302 2634 2272 2235 0
170303 2634 2434 2235 0
170304 3617 3675 3135 0
170305 3492 3675 3617 0
170306 2434 2336 2634 0
170307 3183 3280 3477 0
170308 3183 3041 3280 0
170309 3477 3041 3183 0
170310 2399 2520 2743 0
170311 3555 3670 3854 0
170312 3854 3941 3555 0
170313 3118 3188 3290 0
170314 3118 3070 3188 0
170315 3290 3070 3118 0
170316 2880 2634 2520 0
170317 2520 2905 2880 0
170318 2831 2611 2909 0
170319 2909 2832 2831 0
170320 3555 3753 3854 0
170321 3555 3670 3753 0
170322 2693 2536 2474 0
170323 2704 2536 2693 0
170324 3262 3665 3408 0
170325 2880 3070 2992 0
170326 2880 3071 3070 0
170327 2992 3070 3071 0
170328 3104 3262 3071 0
170329 3071 3118 3104 0
170330 3071 3262 3118 0
170331 3104 2928 3071 0
170332 3071 2905 3104 0
170333 3071 2928 2905 0
170334 2909 3035 3341 0
170335 3341 3035 3323 0
170336 2772 2745 2928 0
170337 2634 2745 2772 0
170338 3118 2992 3070 0
170339 2992 3100 2880 0
170340 2880 2905 2808 0
170341 2880 3071 2905 0
170342 2808 3071 2880 0
170343 2745 2740 2611 0
170344 2690 2634 2880 0
170345 3244 3341 3323 0
170346 3183 3758 3664 0
170347 3664 3781 3183 0
170348 2743 2261 2399 0
170349 2808 2261 2743 0
170350 2743 2272 2808 0
170351 2743 2520 2272 0
170352 2808 2520 2743 0
170353 2743 2272 2261 0
170354 2743 2272 2399 0
170355 3369 3404 3442 0
170356 3290 3118 3408 0
170357 3651 3889 3886 0
170358 3943 3889 3651 0
170359 3651 3941 3555 0
170360 3035 2881 3369 0
170361 3369 2986 3035 0
170362 3035 2970 2881 0
170363 3017 2970 3035 0
170364 2970 3369 3035 0
170365 3369 3017 2970 0
170366 2909 2593 2832 0
170367 2909 2611 2593 0
170368 2909 2593 2831 0
170369 2880 2743 2808 0
170370 2808 2520 2880 0
170371 2880 2808 3070 0
170372 2880 3070 3100 0
170373 3070 2809 2880 0
170374 2809 2808 2880 0
170375 2772 2909 2745 0
170376 2772 2434 2905 0
170377 2772 2846 2434 0
170378 2905 2846 2772 0
170379 2772 2336 2434 0
170380 2772 2434 2634 0
170381 3104 2720 2693 0
170382 3262 3280 3408 0
170383 3408 3071 3262 0
170384 3549 3810 3442 0
170385 3171 2944 3183 0
170386 1170 1295 2411 0
170387 1170 2041 1295 0
170388 2411 2041 1170 0
170389 3262 3280 3071 0
170390 3214 2950 2767 0
170391 3244 3104 2909 0
170392 3244 2950 3104 0
170393 3171 2950 3244 0
170394 3675 3764 3435 0
170395 3675 3723 3764 0
170396 3244 3035 3104 0
170397 2950 3035 3244 0
170398 3244 3341 3035 0
170399 3244 2909 3035 0
170400 2873 3406 3520 0
170401 2873 3020 3406 0
170402 3520 3406 3020 0
170403 3104 3262 3280 0
170404 3280 3071 3104 0
170405 3704 3500 3638 0
170406 3978 3638 3500 0
170407 3435 3526 3722 0
170408 3278 2810 2950 0
170409 2950 3171 3278 0
170410 2950 2810 3171 0
170411 3526 3810 3458 0
170412 3651 3810 3526 0
170413 4084 3978 3704 0
170414 3435 3722 3638 0
170415 705 792 362 0
170416 698 362 792 0
170417 3815 3328 3591 0
170418 3651 3815 3886 0
170419 1924 1975 2322 0
170420 2322 1975 2335 0
170421 3047 2846 2772 0
170422 3183 3651 3262 0
170423 3738 4017 3907 0
170424 2267 2458 2056 0
170425 2267 2472 2458 0
170426 2056 2458 2472 0
170427 3651 3886 3758 0
170428 3328 3294 3057 0
170429 3664 3294 3328 0
170430 3328 3020 3057 0
170431 3294 3020 3328 0
170432 2267 2161 2412 0
170433 2056 2161 2267 0
170434 166 14066 269 0
170435 166 49 14066 0
170436 269 49 166 0
170437 269 14066 49 0
170438 2873 3465 3745 0
170439 2882 3465 2873 0
170440 3209 3034 3608 0
170441 3209 3497 3034 0
170442 3328 2698 3057 0
170443 3328 3535 3294 0
170444 3664 3535 3328 0
170445 3535 3020 3328 0
170446 2873 3520 3745 0
170447 2873 3465 3520 0
170448 2411 2541 2392 0
170449 2411 3209 2541 0
170450 2392 3209 2411 0
170451 2392 2541 3209 0
170452 3214 3907 3769 0
170453 3745 3406 3520 0
170454 3209 3022 3689 0
170455 3060 3022 3209 0
170456 1768 3279 2873 0
170457 13329 13235 12885 0
170458 12885 12104 13329 0
170459 12885 13235 12104 0
170460 1980 2106 1375 0
170461 1980 3308 2106 0
170462 2138 1118 1985 0
170463 841 1118 2138 0
170464 841 1985 1118 0
170465 2810 2653 2720 0
170466 2810 2916 2653 0
170467 2810 2543 2653 0
170468 2541 2166 1979 0
170469 2541 2257 2166 0
170470 2068 2091 2283 0
170471 1695 1877 1464 0
170472 2052 1464 1877 0
170473 2411 2650 3034 0
170474 3210 3135 2970 0
170475 3210 3017 3135 0
170476 2970 3017 3210 0
170477 3674 3128 3689 0
170478 3214 3591 3278 0
170479 2650 3051 3608 0
170480 2650 2873 3051 0
170481 4994 3877 2535 1
170482 4994 3680 3877 0
170483 2122 1915 2491 0
170484 2122 3496 1915 0
170485 3183 2965 3047 0
170486 2944 2965 3183 0
170487 2965 3171 3183 0
170488 3183 2905 3280 0
170489 3183 3041 2905 0
170490 3183 2905 3047 0
170491 3689 3060 3214 0
170492 3214 3769 3689 0
170493 3214 3060 3769 0
170494 1452 1849 1502 0
170495 1452 1961 1849 0
170496 14056 3496 1118 0
170497 14056 1915 3496 0
170498 1243 1159 403 0
170499 1243 12263 1159 0
170500 3689 3907 4059 0
170501 3689 4296 3907 0
170502 4059 4296 3689 0
170503 2050 1978 1961 0
170504 1961 1978 2056 0
170505 3738 3711 3764 0
170506 3764 3711 3675 0
170507 2830 2810 2470 0
170508 2830 2950 2810 0
170509 3209 3043 3022 0
170510 3060 3043 3209 0
170511 3060 3022 3043 0
170512 1938 2189 2270 0
170513 3689 3674 4296 0
170514 3689 4059 3674 0
170515 3689 3498 3907 0
170516 3689 3214 3498 0
170517 3907 3214 3689 0
170518 1055 315 841 0
170519 1055 110 315 0
170520 1173 1118 841 0
170521 1890 1226 6034 0
170522 1890 11341 1226 0
170523 6034 11341 1890 0
170524 1170 1295 989 0
170525 3738 3498 3795 0
170526 3738 3907 3498 0
170527 3738 3498 3764 0
170528 3764 3795 3738 0
170529 3764 4017 3738 0
170530 3738 4020 3907 0
170531 2068 2021 2470 0
170532 2068 2091 2021 0
170533 2470 2091 2068 0
170534 2470 2021 2091 0
170535 3704 3638 3442 0
170536 3704 3526 3638 0
170537 3638 3526 3435 0
170538 3638 3245 3526 0
170539 3704 3549 3894 0
170540 3704 3810 3549 0
170541 3369 2970 3210 0
170542 3260 4062 4047 0
170543 3526 4029 3458 0
170544 3810 4029 3526 0
170545 4029 3795 3526 0
170546 3764 4029 3526 0
170547 3666 3675 3617 0
170548 3666 3492 3675 0
170549 3638 3404 3369 0
170550 3638 3500 3404 0
170551 3210 3320 3135 0
170552 3210 3017 3320 0
170553 3638 3369 3210 0
170554 3210 3435 3320 0
170555 3705 3260 4047 0
170556 3705 3934 3260 0
170557 2458 2780 2655 0
170558 2458 3005 2780 0
170559 3617 3675 3435 0
170560 3638 3666 3723 0
170561 3666 3675 3638 0
170562 3704 3722 3526 0
170563 3210 3526 3245 0
170564 3369 3526 3210 0
170565 3210 3638 3526 0
170566 3704 3435 3722 0
170567 3704 3638 3435 0
170568 3704 3526 3435 0
170569 3704 4084 4225 0
170570 4225 3978 3704 0
170571 3704 4032 4225 0
170572 3704 3810 4032 0
170573 3704 4032 3978 0
170574 3704 3549 3500 0
170575 3704 3442 3549 0
170576 3704 3442 3500 0
170577 3704 3404 3638 0
170578 3500 3404 3704 0
170579 3704 3442 3404 0
170580 3704 3369 3638 0
170581 3404 3369 3704 0
170582 3704 3442 3369 0
170583 2713 2801 2996 0
170584 2713 3182 2801 0
170585 3295 3067 3135 0
170586 2673 403 2126 0
170587 2126 403 766 0
170588 3705 3444 3260 0
170589 2643 3150 3009 0
170590 2335 4143 3260 0
170591 2050 2186 1978 0
170592 2935 2786 2643 0
170593 2643 3135 2704 0
170594 2643 2970 3135 0
170595 2643 3135 3009 0
170596 2307 2056 2458 0
170597 4017 3711 3764 0
170598 655 477 230 0
170599 3617 3135 3067 0
170600 3617 3348 3135 0
170601 2335 2161 2403 0
170602 2335 2827 2161 0
170603 2403 2827 2335 1
170604 3444 3617 3705 0
170605 3444 3260 3617 0
170606 3182 3128 3158 0
170607 3182 3989 3128 0
170608 3158 3128 3989 0
170609 3219 4147 5736 0
170610 3219 5030 4147 0
170611 5736 5030 3219 0
170612 1975 1732 421 0
170613 1975 1416 1732 0
170614 421 1732 1416 0
170615 2458 2767 3060 0
170616 2385 3060 2767 0
170617 3158 4484 3680 0
170618 3856 4484 3158 0
170619 3005 2704 2643 0
170620 3209 3214 3769 0
170621 3209 3591 3214 0
170622 3128 3738 3295 0
170623 3128 3450 3738 0
170624 3295 3450 3128 0
170625 3128 3738 3498 0
170626 3498 3738 3295 0
170627 3711 3723 4020 0
170628 3711 4017 3723 0
170629 3711 3723 3675 0
170630 3675 4020 3711 0
170631 3711 3764 3723 0
170632 3450 4003 3680 0
170633 2713 2458 2322 0
170634 3680 2335 3260 0
170635 3260 2935 3680 0
170636 3260 2335 2935 0
170637 2713 3158 3128 0
170638 3260 3617 3135 0
170639 1017 1527 970 0
170640 758 1527 1017 0
170641 758 970 1527 0
170642 3738 4059 3907 0
170643 4020 4059 3738 0
170644 4062 3711 3348 0
170645 3705 3666 3617 0
170646 3705 4020 3711 0
170647 3675 4020 3705 0
170648 4020 4076 3705 0
170649 3666 3675 3705 0
170650 3705 4020 4150 0
170651 3705 3675 4150 0
170652 3705 3912 3666 0
170653 3934 3912 3705 0
170654 4150 3912 3705 0
170655 3705 3675 3912 0
170656 2643 2655 2704 0
170657 12729 13191 13156 0
170658 12773 13191 12729 0
170659 12773 13156 13191 0
170660 2186 2385 2458 0
170661 2458 2655 2186 0
170662 872 1915 998 0
170663 998 1127 872 0
170664 998 1915 1127 0
170665 12921 13284 766 0
170666 12921 13860 13284 0
170667 766 13860 12921 0
170668 766 13284 13860 0
170669 2643 2655 2474 0
170670 872 1873 1491 0
170671 1491 10378 872 0
170672 1491 1873 10378 0
170673 3158 3989 4484 0
170674 4484 3989 3856 0
170675 3295 2786 3450 0
170676 3209 3060 3214 0
170677 3214 3043 3209 0
170678 3738 3450 3907 0
170679 3738 4059 3450 0
170680 3907 3450 4059 0
170681 2267 2786 2322 0
170682 2267 1961 2786 0
170683 3680 2335 4143 0
170684 2458 2050 2322 0
170685 2322 2050 1961 0
170686 2588 4912 3877 0
170687 3877 2126 2588 0
170688 3877 4912 2126 0
170689 2267 2643 2458 0
170690 4003 4062 3680 0
170691 2267 2458 2786 0
170692 2267 1961 2458 0
170693 12921 2535 13860 0
170694 766 2535 12921 0
170695 11594 11525 11439 0
170696 11594 11831 11525 0
170697 11439 11831 11594 0
170698 11439 11525 11831 0
170699 2458 2385 2655 0
170700 2267 2935 2786 0
170701 2267 2643 2935 0
170702 2786 2643 2267 0
170703 1968 1677 1850 0
170704 1968 1102 1677 0
170705 1961 2458 2056 0
170706 2335 2018 2027 1
170707 2335 2403 2018 0
170708 2027 2403 2335 1
170709 3450 3711 3348 0
170710 3450 4062 3711 0
170711 2335 2161 2018 0
170712 3738 3450 4020 0
170713 4020 3450 3711 0
170714 2335 2827 4143 1
170715 2335 3607 2827 0
170716 4143 2827 3607 1
170717 394 586 1172 0
170718 485 586 394 0
170719 3607 3150 2335 0
170720 2122 1601 2673 0
170721 1850 1601 2122 0
170722 14198 243 76 0
170723 76 243 99 0
170724 1924 1975 1416 0
170725 1924 1732 1975 0
170726 2249 1975 2535 0
170727 2535 1975 3158 0
170728 2335 2267 2018 0
170729 2335 2161 2267 0
170730 2335 2412 2161 0
170731 2335 2935 2412 0
170732 2335 2267 2935 0
170733 2335 2786 2267 0
170734 2935 2786 2335 0
170735 2786 2322 2335 0
170736 2335 2935 2322 0
170737 2335 2412 2267 0
170738 2335 2643 2267 0
170739 2412 2643 2335 0
170740 2335 2935 2643 0
170741 12920 12569 12598 0
170742 12598 12481 12920 0
170743 12598 12569 12481 0
170744 3497 4013 4537 0
170745 3497 3733 4013 0
170746 4537 3733 3497 0
170747 4059 3450 4020 0
170748 3450 3260 3680 0
170749 3348 3260 3450 0
170750 3450 2935 3260 0
170751 3406 3708 3815 0
170752 3815 4098 3406 0
170753 3450 4062 4003 0
170754 4059 4062 3450 0
170755 3450 4020 4062 0
170756 1170 1626 2041 0
170757 1170 2411 1626 0
170758 2107 2283 1998 0
170759 2470 2283 2107 0
170760 3128 3907 3450 0
170761 14056 3720 1118 0
170762 14056 3496 3720 0
170763 1924 1968 1975 0
170764 1732 1975 1968 0
170765 3128 3907 3738 0
170766 3907 3498 3128 0
170767 3627 3497 4013 0
170768 3627 4537 3497 0
170769 2138 1985 3720 0
170770 2138 3046 1985 0
170771 3720 3046 2138 0
170772 13605 13581 13259 0
170773 13605 13350 13581 0
170774 13259 13350 13605 0
170775 1024 1273 910 0
170776 1024 1011 1273 0
170777 910 1011 1024 0
170778 700 523 961 0
170779 700 537 523 0
170780 961 537 700 0
170781 961 523 537 0
170782 872 11337 12620 0
170783 872 10378 11337 0
170784 12620 10378 872 0
170785 3182 2713 3158 0
170786 3182 2713 2574 0
170787 2574 3158 3182 0
170788 2574 2713 3158 0
170789 2801 2713 2574 0
170790 3689 3674 3907 0
170791 3907 3128 3689 0
170792 13284 13860 403 0
170793 403 766 13284 0
170794 403 13860 766 0
170795 1102 421 1732 0
170796 1416 421 1102 0
170797 3219 3558 2588 0
170798 3219 4912 3558 0
170799 2588 4912 3219 0
170800 2588 3558 4912 0
170801 3046 4189 3496 0
170802 3720 4189 3046 0
170803 3720 3496 4189 0
170804 1677 2322 2458 0
170805 2050 2322 1677 0
170806 1055 1118 1173 0
170807 1055 2029 1118 0
170808 872 2122 403 0
170809 872 1491 2122 0
170810 403 1491 872 0
170811 2122 2673 1491 0
170812 3219 1491 2673 0
170813 13402 13202 13772 0
170814 13402 13684 13202 1
170815 13772 13684 13402 0
170816 1452 1978 1570 0
170817 1452 1607 1978 0
170818 1570 1607 1452 0
170819 13478 12693 13091 0
170820 13478 13220 12693 0
170821 13091 13220 13478 0
170822 13091 12693 13220 0
170823 14071 13284 12921 0
170824 13428 13284 14071 0
170825 1873 7594 8257 0
170826 3558 4147 3182 0
170827 3989 4147 3558 0
170828 2122 2673 2491 0
170829 2335 4143 2535 1
170830 1491 403 12263 0
170831 12263 11337 1491 0
170832 1677 2713 2385 0
170833 1677 2458 2713 0
170834 1677 2322 2713 0
170835 2535 3158 3182 0
170836 2535 3856 3182 0
170837 872 1915 3496 0
170838 3496 14056 872 0
170839 1102 1677 1416 0
170840 1416 1677 1968 0
170841 2491 2801 1127 0
170842 2491 1677 2801 0
170843 1127 1915 2491 0
170844 1975 1968 2535 0
170845 2535 1732 1975 0
170846 2249 2574 2713 0
170847 2392 2531 2801 0
170848 2392 2029 2531 0
170849 2801 2531 2029 0
170850 1601 1102 1732 0
170851 11386 10655 12236 0
170852 12236 10996 11386 0
170853 2249 1975 1968 0
170854 1968 2535 2249 0
170855 1975 2335 2935 0
170856 2935 2322 1975 0
170857 1975 2535 2935 0
170858 1975 2335 2535 1
170859 1975 2935 3158 0
170860 3022 3046 3674 0
170861 3022 2996 3046 0
170862 3674 3046 2996 0
170863 593 252 586 0
170864 593 2018 252 1
170865 586 2018 593 0
170866 1725 2072 1838 0
170867 1776 2072 1725 0
170868 2249 1924 1968 0
170869 2249 1975 1924 0
170870 2249 2322 1924 0
170871 1731 1416 1924 0
170872 1677 2050 1961 0
170873 1961 2322 1677 0
170874 973 1044 507 0
170875 973 838 1044 0
170876 507 838 973 0
170877 507 1044 838 0
170878 1915 3046 2801 0
170879 2801 3046 2996 0
170880 1890 1226 1295 0
170881 1725 2027 2072 0
170882 1098 1256 1054 0
170883 961 1256 1098 0
170884 961 1054 1256 0
170885 2068 2021 2359 0
170886 2470 2359 2021 0
170887 1677 2249 2713 0
170888 1677 2322 2249 0
170889 1677 1924 1416 0
170890 1677 1968 1924 0
170891 1677 1924 2322 0
170892 1677 1961 1924 0
170893 1961 1416 1677 0
170894 1961 1924 1416 0
170895 1677 2574 2491 0
170896 2801 2574 1677 0
170897 1677 2713 2574 0
170898 1677 2801 2713 0
170899 1998 1527 1938 0
170900 1998 1803 1527 0
170901 1938 1803 1998 0
170902 1938 1527 1803 0
170903 11861 11398 11106 0
170904 11861 10824 11398 0
170905 11106 10824 11861 0
170906 11106 11398 10824 0
170907 1677 1924 2249 0
170908 1677 1968 2249 0
170909 1243 2126 2673 0
170910 403 2126 1243 0
170911 1968 2249 1850 0
170912 13428 872 403 0
170913 13428 12620 872 0
170914 403 12620 13428 0
170915 403 872 12620 0
170916 12693 12569 12330 0
170917 12693 12229 12569 0
170918 12330 12229 12693 0
170919 12330 12569 12229 0
170920 14267 17 579 0
170921 14267 315 17 0
170922 579 315 14267 0
170923 579 17 315 0
170924 13362 13372 13543 0
170925 13362 13173 13372 0
170926 13543 13173 13362 0
170927 13543 13372 13173 0
170928 872 3496 1491 0
170929 872 1873 3496 0
170930 1491 3496 1873 0
170931 13873 14256 7 0
170932 13873 14133 14256 0
170933 7 14133 13873 0
170934 7 14256 14133 0
170935 3219 6110 4912 0
170936 13926 14256 14133 0
170937 13926 120 14256 0
170938 14133 120 13926 0
170939 14133 14256 120 0
170940 10378 11337 1873 0
170941 10378 1491 11337 0
170942 872 2122 3496 0
170943 1081 1256 1452 0
170944 1452 1062 1081 0
170945 1452 1256 1062 0
170946 12921 766 421 0
170947 421 766 2535 0
170948 2093 2359 2385 0
170949 2385 2392 2093 0
170950 1173 2041 1170 0
170951 1173 1626 2041 0
170952 523 537 176 0
170953 508 537 523 0
170954 508 176 537 0
170955 2122 3496 3219 0
170956 2122 1873 3496 0
170957 3219 3496 1873 0
170958 2359 2392 3060 0
170959 3060 2767 2359 0
170960 3060 2392 2767 0
170961 1890 12571 4390 0
170962 13448 12571 1890 0
170963 2067 2189 1998 0
170964 2107 1979 2359 0
170965 1968 2535 1850 0
170966 3558 4147 5402 0
170967 3558 5736 4147 0
170968 5402 5736 3558 0
170969 872 1491 11337 0
170970 2411 3022 3209 0
170971 2392 3209 3022 0
170972 3034 2531 2411 0
170973 2041 2531 3034 0
170974 2041 2411 2531 0
