ID,Node1,Node2,Marker
31755,6663,513,0
31756,6151,573,0
31757,6151,513,0
31758,6151,6663,0
31759,573,513,0
31760,1350,513,0
31761,534,1350,0
31762,513,1487,0
31763,2619,3609,0
31764,4639,4787,0
31765,506,210,0
31766,1965,1945,0
31767,4908,5502,0
31768,5045,5502,0
31769,5045,4908,0
31770,5502,5945,0
31771,2239,2354,0
31772,2460,2239,0
31773,2239,2339,0
31774,2062,2276,0
31775,2276,2086,0
31776,2276,2323,0
31777,747,683,0
31778,1311,1468,0
31779,721,463,0
31780,721,775,0
31781,707,775,0
31782,707,463,0
31783,775,463,0
31784,2738,2145,0
31785,1021,754,0
31786,723,754,0
31787,1084,754,0
31788,2539,2629,0
31789,1599,1926,0
31790,841,1546,0
31791,1264,1546,0
31792,2948,3075,0
31793,3786,2872,0
31794,3786,2948,0
31795,2948,3609,0
31796,3361,3786,0
31797,4316,6663,0
31798,4316,5393,0
31799,5434,5393,0
31800,5434,6663,0
31801,5434,4316,0
31802,5393,6663,0
31803,1599,1468,0
31804,1585,1546,0
31805,1585,1599,0
31806,1468,1546,0
31807,593,406,0
31808,514,593,0
31809,1639,1487,0
31810,1614,1487,0
31811,1614,1639,0
31812,1487,1497,0
31813,1079,1036,0
31814,1036,853,0
31815,1906,2948,0
31816,1763,1820,0
31817,893,1733,0
31818,1021,1122,0
31819,754,1122,0
31820,1084,1122,0
31821,1599,2051,0
31822,1451,1653,0
31823,1451,1599,0
31824,1323,885,0
31825,1323,1014,0
31826,1135,1323,0
31827,1935,1593,0
31828,1935,1596,0
31829,2495,2271,0
31830,423,643,0
31831,423,613,0
31832,261,423,0
31833,224,158,0
31834,71,158,0
31835,36,158,0
31836,6308,6317,0
31837,6308,6033,0
31838,6308,5981,0
31839,5990,6032,0
31840,6242,6032,0
31841,6215,6032,0
31842,493,210,0
31843,506,1733,0
31844,1545,1458,0
31845,2437,2297,0
31846,573,6531,0
31847,78,239,0
31848,78,573,0
31849,1585,1545,0
31850,1763,1585,0
31851,6531,210,0
31852,223,210,0
31853,141,210,0
31854,1545,1738,0
31855,1077,849,0
31856,1931,1818,0
31857,2324,2273,0
31858,2258,2238,0
31859,2487,2738,0
31860,2927,2487,0
31861,1438,1540,0
31862,1438,1669,0
31863,1570,1669,0
31864,1570,1540,0
31865,1570,1438,0
31866,1669,1540,0
31867,481,581,0
31868,481,659,0
31869,6663,4787,0
31870,5434,1350,0
31871,1350,4787,0
31872,3361,1811,0
31873,1850,1763,0
31874,2077,2241,0
31875,868,1082,0
31876,573,742,0
31877,552,634,0
31878,552,572,0
31879,436,572,0
31880,436,634,0
31881,436,552,0
31882,572,634,0
31883,1546,1545,0
31884,1094,1207,0
31885,1643,1885,0
31886,1082,1134,0
31887,613,476,0
31888,476,747,0
31889,2082,1643,0
31890,1199,1399,0
31891,1468,1347,0
31892,1468,1199,0
31893,1399,1347,0
31894,5067,5027,0
31895,5126,5027,0
31896,742,210,0
31897,1763,1468,0
31898,742,727,0
31899,742,392,0
31900,661,742,0
31901,392,727,0
31902,1134,1517,0
31903,1545,1131,0
31904,1517,1131,0
31905,1576,1653,0
31906,6465,1653,0
31907,1653,4451,0
31908,1077,751,0
31909,2077,2196,0
31910,1512,1699,0
31911,864,921,0
31912,796,1163,0
31913,796,921,0
31914,796,864,0
31915,1163,921,0
31916,1988,1850,0
31917,2604,2634,0
31918,2671,2295,0
31919,2097,2077,0
31920,1720,1988,0
31921,1818,1850,0
31922,1965,1820,0
31923,1816,1983,0
31924,1983,1818,0
31925,1160,1064,0
31926,1127,1064,0
31927,1311,1451,0
31928,6621,2324,0
31929,1659,1587,0
31930,1659,1311,0
31931,6205,460,0
31932,5888,6203,0
31933,6012,6213,0
31934,6012,6203,0
31935,6012,5888,0
31936,6213,6203,0
31937,1384,1441,0
31938,1816,1738,0
31939,2391,2372,0
31940,2325,2372,0
31941,2325,2508,0
31942,1720,1512,0
31943,5636,5377,0
31944,5636,5667,0
31945,5233,5667,0
31946,5233,5377,0
31947,5233,5636,0
31948,2756,2304,0
31949,2129,2756,0
31950,1084,1070,0
31951,1416,1506,0
31952,1315,1416,0
31953,1506,1429,0
31954,747,1007,0
31955,886,661,0
31956,2304,2702,0
31957,2107,2046,0
31958,2295,2304,0
31959,2295,1690,0
31960,2295,1733,0
31961,1690,2129,0
31962,2107,1690,0
31963,2107,1772,0
31964,2230,1924,0
31965,2250,2000,0
31966,2182,2196,0
31967,2196,1983,0
31968,2196,1965,0
31969,2974,2925,0
31970,3070,2974,0
31971,2536,3129,0
31972,2536,2196,0
31973,2544,2536,0
31974,2473,2324,0
31975,2123,2217,0
31976,2209,2217,0
31977,2209,2112,0
31978,2209,2123,0
31979,2217,2112,0
31980,2473,2238,0
31981,2473,2273,0
31982,2604,2473,0
31983,2473,2427,0
31984,2473,2490,0
31985,2893,2997,0
31986,6184,6590,0
31987,1097,2595,0
31988,1097,6590,0
31989,1097,6184,0
31990,2595,6590,0
31991,3541,3037,0
31992,3037,3403,0
31993,2434,2558,0
31994,2729,2855,0
31995,2655,2607,0
31996,2847,2804,0
31997,2963,2662,0
31998,3254,2985,0
31999,3055,2963,0
32000,2678,2833,0
32001,2653,2833,0
32002,2833,2963,0
32003,2773,2955,0
32004,2773,2847,0
32005,2250,2161,0
32006,2042,2250,0
32007,2590,2655,0
32008,3762,3976,0
32009,3831,3762,0
32010,2558,2325,0
32011,2450,2491,0
32012,2558,2400,0
32013,2593,2352,0
32014,2831,2804,0
32015,2708,2991,0
32016,2708,2831,0
32017,1991,2150,0
32018,2112,2089,0
32019,2150,2089,0
32020,2705,2360,0
32021,2866,2930,0
32022,2812,2955,0
32023,3195,3256,0
32024,3183,3184,0
32025,3183,3195,0
32026,3184,3256,0
32027,2824,2794,0
32028,2395,2450,0
32029,1651,1864,0
32030,1651,1697,0
32031,1781,1697,0
32032,1781,1651,0
32033,1697,1864,0
32034,2445,2582,0
32035,2445,2459,0
32036,2475,2582,0
32037,2475,2445,0
32038,2459,2582,0
32039,2607,2478,0
32040,3374,3638,0
32041,3374,3535,0
32042,3294,3535,0
32043,3294,3638,0
32044,3294,3374,0
32045,2966,2793,0
32046,2966,2956,0
32047,2639,2631,0
32048,2639,2666,0
32049,2631,2666,0
32050,2866,2653,0
32051,2250,2134,0
32052,2299,2340,0
32053,2299,2475,0
32054,3135,2963,0
32055,2957,2717,0
32056,2884,3025,0
32057,2814,2962,0
32058,2814,3025,0
32059,2520,2434,0
32060,2520,2427,0
32061,2505,2520,0
32062,2520,2326,0
32063,2589,2386,0
32064,2446,2547,0
32065,2446,2386,0
32066,2446,2589,0
32067,2522,2477,0
32068,2516,2334,0
32069,2516,2403,0
32070,2008,1911,0
32071,2008,1838,0
32072,2825,3024,0
32073,3284,3147,0
32074,3284,3009,0
32075,2970,2972,0
32076,2975,2972,0
32077,2975,2785,0
32078,2975,2970,0
32079,2972,2785,0
32080,2391,2553,0
32081,2250,2298,0
32082,3035,3045,0
32083,3094,3086,0
32084,3094,3045,0
32085,3094,3035,0
32086,3086,3045,0
32087,2804,2873,0
32088,2517,2305,0
32089,1904,1941,0
32090,3256,3248,0
32091,3248,3025,0
32092,2161,2448,0
32093,2161,2411,0
32094,2411,2305,0
32095,2832,2970,0
32096,2417,2608,0
32097,2527,2606,0
32098,2527,2417,0
32099,2608,2606,0
32100,3449,3197,0
32101,2811,2517,0
32102,2408,2538,0
32103,2484,2479,0
32104,2484,2408,0
32105,2960,3168,0
32106,2930,2847,0
32107,2611,2502,0
32108,2687,2448,0
32109,2667,2411,0
32110,3147,2976,0
32111,3006,2953,0
32112,3248,2962,0
32113,2963,2975,0
32114,2963,2785,0
32115,2963,2970,0
32116,3148,3030,0
32117,2924,6635,0
32118,2757,6635,0
32119,2757,2924,0
32120,2831,2687,0
32121,2687,2827,0
32122,2831,2667,0
32123,2687,2990,0
32124,2687,2885,0
32125,2687,2954,0
32126,2833,2811,0
32127,2540,2503,0
32128,2952,2900,0
32129,2601,2666,0
32130,2721,2666,0
32131,2833,2885,0
32132,2885,2663,0
32133,2885,2639,0
32134,3077,3148,0
32135,3148,3261,0
32136,2885,2847,0
32137,2983,3024,0
32138,3506,3452,0
32139,3537,3631,0
32140,3537,3452,0
32141,3537,3506,0
32142,3631,3452,0
32143,2917,2916,0
32144,2832,2916,0
32145,3024,2970,0
32146,2970,2884,0
32147,2334,2459,0
32148,2331,2334,0
32149,2963,3219,0
32150,2963,3095,0
32151,2970,2962,0
32152,2963,2866,0
32153,3021,2815,0
32154,2862,2842,0
32155,2951,2900,0
32156,2951,2862,0
32157,3968,4149,0
32158,4049,3968,0
32159,3012,3292,0
32160,3012,2907,0
32161,2644,2735,0
32162,2652,2462,0
32163,2513,2406,1
32164,2513,2254,1
32165,2612,2513,0
32166,2459,2614,0
32167,2459,2679,0
32168,1919,1861,0
32169,1849,1919,0
32170,3772,3670,0
32171,3772,3790,0
32172,3661,3790,0
32173,3661,3772,0
32174,3790,3670,0
32175,2818,3055,0
32176,2865,2966,0
32177,2966,2856,0
32178,2633,2475,0
32179,2693,2679,0
32180,2475,2679,0
32181,2818,3012,0
32182,2294,2431,0
32183,2392,2203,0
32184,2392,2294,0
32185,2431,2203,0
32186,2366,2459,0
32187,2678,2796,0
32188,2596,2833,0
32189,2678,2982,0
32190,3302,3476,0
32191,3302,3406,0
32192,3302,3261,0
32193,2966,2900,0
32194,2259,2477,0
32195,2261,2227,0
32196,2336,2403,0
32197,2575,2668,0
32198,2395,2355,0
32199,2632,2513,0
32200,2531,2513,0
32201,2421,2326,0
32202,2622,2712,0
32203,2622,2513,1
32204,2580,2644,0
32205,2739,2710,0
32206,2739,2580,0
32207,2644,2710,0
32208,2477,2400,0
32209,2846,2717,0
32210,2602,2513,0
32211,2334,2117,0
32212,2334,2148,0
32213,2340,2148,0
32214,2334,2190,0
32215,2290,2340,0
32216,2290,2148,0
32217,2290,2117,0
32218,2421,2353,0
32219,2461,2421,0
32220,2085,2037,0
32221,1923,2044,0
32222,1923,2085,0
32223,2037,2044,0
32224,2335,2263,0
32225,2335,2088,0
32226,2335,2509,0
32227,2296,2187,0
32228,2296,2184,0
32229,2830,2739,0
32230,2530,2461,0
32231,2452,2530,0
32232,2357,2160,0
32233,2612,2712,0
32234,2815,2888,0
32235,2652,2739,0
32236,3021,2695,0
32237,2514,2334,0
32238,2640,2505,0
32239,2640,2520,0
32240,2640,2729,0
32241,2557,2340,0
32242,2816,2888,0
32243,2888,3265,0
32244,3251,2888,0
32245,2957,3026,1
32246,2888,3131,0
32247,2888,2988,0
32248,2888,3250,0
32249,2364,2514,0
32250,2513,2452,0
32251,2775,2907,0
32252,2996,2944,0
32253,2147,2225,0
32254,2147,2177,0
32255,2358,2406,0
32256,2358,2514,0
32257,1472,1575,0
32258,1427,1575,0
32259,1427,1509,0
32260,1427,1472,0
32261,3460,3411,0
32262,3460,3629,0
32263,2993,3180,0
32264,3139,2993,0
32265,2957,2846,0
32266,2846,2874,0
32267,3142,2809,1
32268,2492,2602,0
32269,2602,2462,0
32270,2513,2492,0
32271,3221,3016,0
32272,4139,3999,0
32273,4139,4165,0
32274,2735,2717,0
32275,2641,2462,0
32276,2967,2975,0
32277,2967,2806,0
32278,2856,2975,0
32279,2950,2947,0
32280,2834,2947,0
32281,2566,2710,0
32282,2652,2644,0
32283,2516,2336,0
32284,2336,2514,0
32285,2516,2358,0
32286,2492,2514,0
32287,2580,2513,0
32288,2513,2474,1
32289,2580,2659,0
32290,2834,2717,0
32291,2385,2420,0
32292,2385,2547,0
32293,2435,2547,0
32294,4028,3742,0
32295,4031,3742,0
32296,3742,3842,0
32297,3430,3026,1
32298,3430,2993,1
32299,3430,2957,0
32300,3026,2993,1
32301,2412,2682,0
32302,2682,2462,0
32303,2739,2724,0
32304,2682,2403,0
32305,2682,2516,0
32306,2843,2691,0
32307,2625,2843,0
32308,2947,3012,0
32309,2996,3012,0
32310,2633,2438,0
32311,2475,2438,0
32312,2438,2614,0
32313,2789,2834,0
32314,3328,3140,0
32315,3352,3140,0
32316,3393,3140,0
32317,2842,2793,0
32318,2724,2849,0
32319,2842,2849,0
32320,2633,2566,0
32321,2566,2438,0
32322,3529,3629,0
32323,2947,2818,0
32324,2947,2907,0
32325,2834,3012,0
32326,2947,2735,0
32327,3082,2950,0
32328,2950,3012,0
32329,2950,2717,0
32330,2950,2907,0
32331,2950,2682,0
32332,2957,3322,0
32333,2957,3266,0
32334,2474,2656,0
32335,2778,2786,0
32336,2803,2706,0
32337,2786,2706,0
32338,2037,2059,0
32339,2059,2111,0
32340,3374,3110,0
32341,3260,3145,0
32342,3260,3374,0
32343,3929,3775,0
32344,3929,3371,0
32345,3775,3464,0
32346,3031,3171,0
32347,3031,3016,0
32348,2710,2492,0
32349,2064,2103,0
32350,2000,2103,0
32351,2515,2725,0
32352,2515,2485,0
32353,2613,2485,0
32354,2613,2515,0
32355,2659,2633,0
32356,2589,2557,0
32357,2446,2557,0
32358,2557,2547,0
32359,2723,2669,0
32360,2439,2685,0
32361,2439,2723,0
32362,2669,2685,0
32363,2557,2633,0
32364,2557,2741,0
32365,2678,2679,0
32366,2817,2980,0
32367,2597,2608,0
32368,2597,2670,0
32369,2597,2606,0
32370,2608,2670,0
32371,2806,2818,0
32372,2662,2856,0
32373,3041,2944,0
32374,2996,3141,0
32375,2996,3041,0
32376,2535,2613,0
32377,2095,2292,0
32378,2849,2834,0
32379,2203,2223,0
32380,2203,2329,0
32381,2203,2133,0
32382,3145,3171,0
32383,2724,2770,0
32384,3298,2980,0
32385,3298,2928,0
32386,2899,3298,0
32387,2778,2685,0
32388,2669,2778,0
32389,2552,2685,0
32390,2557,2675,0
32391,2741,2675,0
32392,2005,1933,0
32393,2550,2644,0
32394,2385,2286,0
32395,2385,2438,0
32396,2446,2385,0
32397,2675,2547,0
32398,1977,1753,0
32399,1702,1977,0
32400,2338,2166,0
32401,2386,2310,0
32402,2386,2348,0
32403,1708,1693,1
32404,1581,1755,0
32405,2359,2390,0
32406,2659,2710,0
32407,1982,2001,0
32408,1982,2128,0
32409,2001,2119,0
32410,1708,1923,0
32411,1708,1869,0
32412,1862,1825,0
32413,1947,1825,0
32414,2293,2137,0
32415,2192,2137,0
32416,2192,2293,0
32417,2862,2725,0
32418,2828,2725,0
32419,1426,1806,0
32420,1630,1806,0
32421,1630,1426,0
32422,1806,1601,0
32423,3016,2857,0
32424,2951,2912,0
32425,1693,2044,0
32426,1693,1923,0
32427,1708,2044,0
32428,2442,2438,0
32429,2190,2155,0
32430,2589,2951,0
32431,3420,3314,0
32432,3242,3208,0
32433,3242,3420,0
32434,3314,3208,0
32435,2877,2642,0
32436,2669,2642,0
32437,2669,2683,0
32438,2669,2877,0
32439,2642,2683,0
32440,2965,2998,0
32441,2975,2678,0
32442,2210,2173,0
32443,1909,2173,0
32444,1982,2173,0
32445,2806,2963,0
32446,2951,2725,0
32447,2842,2725,0
32448,2860,2777,0
32449,2529,2799,0
32450,2926,2660,0
32451,2660,2899,0
32452,3260,3208,0
32453,4127,3969,0
32454,4127,4227,0
32455,3971,4227,0
32456,3520,3436,0
32457,3520,3426,0
32458,3435,3520,0
32459,3218,3378,0
32460,3329,3378,0
32461,3329,3373,0
32462,3329,3218,0
32463,2777,2913,1
32464,2777,2524,1
32465,2911,2777,0
32466,2524,2913,1
32467,4364,4119,0
32468,4364,4632,0
32469,4578,4119,0
32470,4578,4364,0
32471,2548,2764,0
32472,2706,2548,0
32473,2764,2535,0
32474,2485,2547,0
32475,1844,2073,0
32476,1952,1901,0
32477,1952,2073,0
32478,2850,2471,0
32479,2155,2290,0
32480,2429,2415,0
32481,2415,2293,0
32482,3371,3314,0
32483,3314,3540,0
32484,2631,2885,0
32485,2796,2631,0
32486,1813,2171,0
32487,1895,2171,0
32488,3339,3104,0
32489,3311,3104,0
32490,3371,3104,0
32491,3187,2968,0
32492,3017,2968,0
32493,2968,3162,0
32494,3480,3542,0
32495,3434,3542,0
32496,3434,3378,0
32497,3434,3480,0
32498,3542,3378,0
32499,2620,2787,0
32500,2787,2423,0
32501,2264,2429,0
32502,2438,2589,0
32503,2438,2557,0
32504,1933,1821,0
32505,2704,2614,0
32506,2693,2459,0
32507,2900,2881,0
32508,3312,3234,0
32509,3283,3234,0
32510,3345,3234,0
32511,2338,2192,0
32512,2415,2642,0
32513,2481,2445,0
32514,2485,2446,0
32515,2814,2628,0
32516,2150,2064,0
32517,2181,2064,0
32518,2499,2285,0
32519,2613,2285,0
32520,1933,1750,0
32521,1191,1354,0
32522,1308,1356,0
32523,1308,1191,0
32524,1356,1354,0
32525,2704,2515,0
32526,4282,4404,0
32527,2552,2548,0
32528,2177,2059,0
32529,2177,2310,0
32530,2177,2111,0
32531,2059,2310,0
32532,2683,2613,0
32533,2499,2444,0
32534,2694,2444,0
32535,2694,2285,0
32536,2444,2285,0
32537,2589,2741,0
32538,2877,3013,0
32539,2941,3013,0
32540,2941,2877,0
32541,3013,2783,0
32542,2446,2420,0
32543,2548,2725,0
32544,2499,2507,0
32545,2690,2699,0
32546,2690,2507,0
32547,2690,2499,0
32548,2699,2507,0
32549,2327,2499,0
32550,1901,1871,0
32551,2341,2095,0
32552,2169,1959,0
32553,2327,2286,0
32554,2327,2446,0
32555,1746,2551,0
32556,1989,2551,0
32557,1989,1746,0
32558,1846,2551,0
32559,1910,1901,0
32560,2499,2431,0
32561,2699,2431,0
32562,3065,2675,0
32563,2338,2548,0
32564,2538,2270,0
32565,2538,2480,0
32566,2749,2562,0
32567,2749,2699,0
32568,2173,2429,0
32569,2173,2293,0
32570,3172,3145,0
32571,2911,3145,0
32572,2515,2389,0
32573,3540,3543,0
32574,2431,2329,0
32575,1865,1886,0
32576,1865,1922,0
32577,2856,2947,0
32578,2589,2912,0
32579,2589,2548,0
32580,2355,2301,0
32581,2589,2675,0
32582,3612,3553,0
32583,3510,3287,0
32584,3510,3612,0
32585,3287,3553,0
32586,2589,2656,0
32587,2054,2091,0
32588,2223,2034,0
32589,2628,2678,0
32590,1766,2085,1
32591,2037,1693,0
32592,2037,1766,0
32593,2085,1693,1
32594,2817,2926,0
32595,2481,2499,0
32596,2299,2459,0
32597,3618,3565,0
32598,3618,3406,0
32599,3475,3565,0
32600,6666,4588,0
32601,6666,4140,0
32602,1865,1871,0
32603,1993,1821,0
32604,2122,2147,0
32605,2294,2453,0
32606,2096,2128,0
32607,2614,2749,0
32608,2499,2223,0
32609,2442,2223,0
32610,2442,2431,0
32611,2442,2499,0
32612,2223,2431,0
32613,3303,3285,0
32614,3303,3217,0
32615,3303,3358,0
32616,2481,2223,0
32617,2481,2363,0
32618,3419,3459,0
32619,3419,3309,0
32620,3456,3459,0
32621,3456,3419,0
32622,3309,3459,0
32623,3631,3481,0
32624,3631,3722,0
32625,3537,3722,0
32626,3537,3481,0
32627,3722,3481,0
32628,2900,2996,0
32629,3119,3012,0
32630,3012,2856,0
32631,2446,2614,0
32632,2628,2395,0
32633,2047,2098,0
32634,2193,1858,0
32635,2193,2047,0
32636,2098,1858,0
32637,2678,2785,0
32638,3419,3510,0
32639,3433,3510,0
32640,3433,3459,0
32641,3433,3419,0
32642,2679,2641,0
32643,3529,3328,0
32644,4033,4040,0
32645,3863,4019,0
32646,3863,4033,0
32647,4019,4040,0
32648,3568,3283,0
32649,3568,3312,0
32650,3568,3416,0
32651,2633,2446,0
32652,2912,3110,0
32653,3199,3264,0
32654,3199,3362,0
32655,3345,3362,0
32656,3345,3264,0
32657,3345,3199,0
32658,3362,3264,0
32659,2939,3041,0
32660,3670,3600,0
32661,3571,3600,0
32662,3661,3600,0
32663,3431,3446,0
32664,3049,2975,0
32665,3049,2963,0
32666,3095,2975,0
32667,3095,3049,0
32668,3385,3387,0
32669,3241,3387,0
32670,3325,3387,0
32671,3523,3431,0
32672,3448,3367,0
32673,3448,3523,0
32674,2767,2820,0
32675,2767,3029,0
32676,2956,2967,0
32677,2793,2967,0
32678,2533,2722,0
32679,2785,2864,0
32680,2678,2864,0
32681,3487,3661,0
32682,3124,2945,0
32683,2889,2945,0
32684,2943,2945,0
32685,2967,2865,0
32686,3328,3026,1
32687,3393,3026,1
32688,3486,3425,0
32689,3094,2848,0
32690,3094,2850,0
32691,2828,3094,0
32692,3049,3219,0
32693,3219,3112,0
32694,2967,2966,0
32695,3119,3448,0
32696,3292,3119,0
32697,3370,3256,0
32698,3370,3283,0
32699,3502,3370,0
32700,2979,3029,0
32701,2767,2979,0
32702,3029,2894,0
32703,2862,2589,0
32704,3416,3370,0
32705,3312,3308,0
32706,3312,3370,0
32707,3246,3217,0
32708,3358,3617,0
32709,3358,3535,0
32710,3374,3617,0
32711,3374,3358,0
32712,3487,3482,0
32713,3358,3544,0
32714,3358,3542,0
32715,3045,2864,0
32716,2956,2978,0
32717,2956,3045,0
32718,3571,3458,0
32719,3571,3411,0
32720,3519,3411,0
32721,3519,3571,0
32722,3411,3458,0
32723,3540,3247,0
32724,3540,3596,0
32725,3278,3596,0
32726,3278,3247,0
32727,3278,3540,0
32728,3596,3247,0
32729,2862,2562,0
32730,2978,3035,0
32731,3452,3340,0
32732,3452,3308,0
32733,3452,3370,0
32734,3119,3220,0
32735,3395,3119,0
32736,3613,3499,0
32737,3613,3631,0
32738,3853,3631,0
32739,3583,3577,0
32740,3332,3031,0
32741,2975,3025,0
32742,3458,3431,0
32743,2894,2625,0
32744,2832,2894,0
32745,2883,2763,0
32746,2886,3009,0
32747,2886,2883,0
32748,3009,2763,0
32749,3122,3276,0
32750,3024,3276,0
32751,3024,3122,0
32752,2665,2850,0
32753,2665,2690,0
32754,2848,2699,0
32755,2699,2625,0
32756,3555,3653,0
32757,3555,3689,0
32758,3663,3689,0
32759,3689,3653,0
32760,3029,2871,0
32761,2819,2820,0
32762,2819,2871,0
32763,2819,3029,0
32764,3283,3482,0
32765,3415,3395,0
32766,3415,3482,0
32767,3415,3283,0
32768,2833,2884,0
32769,2796,2884,0
32770,2894,2917,0
32771,2916,2785,0
32772,2037,1802,0
32773,2721,2814,0
32774,2628,2588,0
32775,2678,2588,0
32776,2442,2445,0
32777,2442,2363,0
32778,1577,1852,0
32779,1899,1852,0
32780,1801,1852,0
32781,3036,2832,0
32782,2758,3036,0
32783,3431,3331,0
32784,2767,2825,0
32785,2767,2722,0
32786,2525,2484,0
32787,2525,2384,0
32788,2885,2884,0
32789,2543,2663,0
32790,4123,4503,0
32791,3668,3451,0
32792,3051,3200,0
32793,3044,3200,0
32794,3195,3049,0
32795,3219,3195,0
32796,2979,2843,0
32797,3358,3246,0
32798,2917,2843,0
32799,2294,2095,0
32800,2444,2341,0
32801,2690,2444,0
32802,3276,3261,0
32803,3563,3618,0
32804,3563,3702,0
32805,3722,3618,0
32806,4052,3977,0
32807,3406,3633,0
32808,3565,3633,0
32809,2960,3077,0
32810,2636,2677,0
32811,2962,2827,0
32812,2827,2663,0
32813,2747,2663,0
32814,3124,3211,0
32815,3197,2943,0
32816,3197,3124,0
32817,2943,3211,0
32818,2932,2914,0
32819,2757,2851,0
32820,2747,2825,0
32821,3199,3283,0
32822,2745,2636,0
32823,2796,2827,0
32824,2766,2734,0
32825,2766,2807,0
32826,2737,2920,0
32827,2737,2981,0
32828,2831,2920,0
32829,2831,2737,0
32830,2981,2920,0
32831,3457,3385,0
32832,3229,3385,0
32833,3385,3212,0
32834,2827,2990,0
32835,3030,2852,0
32836,3572,6652,0
32837,3855,6652,0
32838,6652,6645,0
32839,2329,2169,0
32840,2154,2355,0
32841,2154,2329,0
32842,2637,2831,0
32843,3030,2920,0
32844,2329,2442,0
32845,2920,2914,0
32846,2631,2517,0
32847,3183,3283,0
32848,3283,3308,0
32849,4245,4268,0
32850,4245,4036,0
32851,2491,2540,0
32852,3253,3302,0
32853,2884,2721,0
32854,2663,2666,0
32855,2631,2827,0
32856,2763,2608,0
32857,2597,2763,0
32858,2608,2715,0
32859,1474,1469,0
32860,1521,1469,0
32861,1469,1455,0
32862,4549,4669,0
32863,2825,2914,0
32864,2395,2542,0
32865,2838,2670,0
32866,2838,2615,0
32867,2453,2414,0
32868,1977,1932,0
32869,1932,1877,0
32870,2666,2885,0
32871,3044,2920,0
32872,3044,3022,0
32873,3044,2886,0
32874,2920,3022,0
32875,2737,2637,0
32876,2737,2873,0
32877,2617,2737,0
32878,2366,2445,0
32879,2042,2197,0
32880,2569,2441,0
32881,2722,2819,0
32882,2722,2932,0
32883,2767,2932,0
32884,2767,2819,0
32885,2932,2819,0
32886,2924,2920,0
32887,2392,2601,0
32888,3241,3176,0
32889,3241,2979,0
32890,3207,3176,0
32891,3207,3241,0
32892,2608,2643,0
32893,2443,2643,0
32894,2711,2819,0
32895,2771,2943,0
32896,2871,2943,0
32897,2873,2851,0
32898,2503,2616,0
32899,2250,2375,0
32900,2852,2737,0
32901,2838,2763,0
32902,2722,2838,0
32903,2503,2663,0
32904,2740,2701,0
32905,2533,2701,0
32906,2543,2532,0
32907,2696,2883,0
32908,2976,2838,0
32909,3044,2838,0
32910,2932,2838,0
32911,2408,2519,0
32912,2408,2533,0
32913,2414,2408,0
32914,2636,2601,0
32915,2250,2170,0
32916,2034,1892,0
32917,2409,2582,0
32918,2601,2419,0
32919,2014,1837,0
32920,2383,2613,0
32921,2699,2843,0
32922,3234,3199,0
32923,3009,3044,0
32924,3009,2838,0
32925,3009,2976,0
32926,2374,2564,0
32927,2374,2868,0
32928,2374,2733,0
32929,2564,2868,0
32930,2690,2625,0
32931,2176,2621,0
32932,2176,2584,0
32933,2176,2440,0
32934,1210,1304,0
32935,1210,1330,0
32936,1168,1304,0
32937,1330,1304,0
32938,3591,3577,0
32939,2417,2232,0
32940,2417,2424,0
32941,3155,3189,0
32942,3155,3334,0
32943,3200,3148,0
32944,1462,1416,0
32945,1462,1407,0
32946,1615,1416,0
32947,2211,2223,0
32948,2223,2299,0
32949,2035,2154,0
32950,2174,2154,0
32951,2294,2507,0
32952,2133,2080,0
32953,2294,2499,0
32954,1879,2031,0
32955,1879,2068,0
32956,2059,2068,0
32957,2059,2031,0
32958,2059,1879,0
32959,2071,2058,0
32960,2285,2341,0
32961,2285,2203,0
32962,2285,2294,0
32963,2294,2519,0
32964,3035,2848,0
32965,2956,2848,0
32966,1864,1676,0
32967,3148,3054,0
32968,2916,2864,0
32969,2972,2916,0
32970,2569,2416,0
32971,2549,2569,0
32972,2701,2761,0
32973,2861,2968,0
32974,2861,2701,0
32975,2761,2968,0
32976,3474,3269,0
32977,3474,3343,0
32978,3287,3343,0
32979,3287,3474,0
32980,3343,3269,0
32981,2715,2643,0
32982,2774,2540,0
32983,2883,6634,0
32984,6634,3009,0
32985,2969,2757,0
32986,2969,2703,0
32987,6634,2969,0
32988,2457,2317,0
32989,2488,2463,0
32990,3074,3198,0
32991,3031,3074,0
32992,3295,3411,0
32993,3295,3332,0
32994,2294,2349,0
32995,2414,2349,0
32996,1302,1594,0
32997,1628,1292,0
32998,1628,1302,1
32999,1594,1292,0
33000,2976,3125,0
33001,3199,3356,0
33002,3199,3285,0
33003,3094,3356,0
33004,3285,3356,0
33005,3036,3276,0
33006,3340,3276,0
33007,3276,3227,0
33008,2807,2958,0
33009,2807,3152,0
33010,2892,3152,0
33011,2892,2807,0
33012,3152,2958,0
33013,3044,3235,0
33014,3235,3030,0
33015,3125,2807,0
33016,3125,2766,0
33017,2760,2766,0
33018,2760,2807,0
33019,2760,3125,0
33020,3204,2807,0
33021,3204,3152,0
33022,2892,3204,0
33023,2858,2374,0
33024,2858,2476,0
33025,2923,2374,0
33026,2058,1904,0
33027,2174,1904,0
33028,2174,2112,0
33029,2174,2058,0
33030,3369,3522,0
33031,3419,3522,0
33032,3419,3223,0
33033,3419,3369,0
33034,3522,3223,0
33035,2926,2501,0
