ID,X,Y,Z
6789,-98.02699,10.02486,21.26382
6790,-126.02327,12.71531,31.61193
6791,-83.78428,8.44029,75.91891
6792,-59.86885,6.02309,-39.05762
6793,-74.07152,7.41458,-61.29899
6794,-4.93445,0.49366,64.70316
6795,-35.01995,3.48846,-95.00838
6796,-60.69215,6.04232,63.4737
6797,-10.2095,1.01608,-40.83609
6798,-39.04489,3.87584,-91.98083
6799,-90.8808,8.97544,43.40281
6800,-142.73015,14.08909,-3.71767
6801,-51.96278,5.12114,-38.95792
6802,-82.09763,8.0752,-89.41245
6803,-143.5263,14.10884,-9.15944
6804,-6.89418,0.67642,-87.75517
6805,-32.06355,3.14053,62.45406
6806,-137.20971,13.38885,54.8387
6807,-107.42147,10.44133,94.84207
6808,-93.0908,9.01859,110.71023
6809,-99.97408,9.65007,-17.41177
6810,-39.17335,3.77403,-1.0991
6811,-89.92251,8.62153,56.18672
6812,-32.89072,3.11708,31.48981
6813,-100.88183,9.48682,-68.92835
6814,-58.12846,5.45727,106.56065
6815,-73.31747,6.8792,78.51216
6816,-93.73872,8.753,-27.35186
6817,-26.15636,2.44188,-6.16268
6818,-118.78193,11.04892,31.18955
6819,-119.03258,11.07205,9.25428
6820,-73.50669,6.83015,-19.87749
6821,-58.05902,5.34936,49.362
6822,-55.17997,5.08129,48.41368
6823,-129.46767,11.66043,3.50709
6824,-75.53258,6.78222,3.7705
6825,-57.06377,5.12014,-43.85365
6826,-119.97069,10.71359,41.47395
6827,-38.2799,3.3863,-81.30336
6828,-72.6396,6.26899,35.22212
6829,-38.53423,3.31834,73.97129
6830,-49.53218,4.26464,71.80525
6831,-119.37536,10.19329,-39.34066
6832,-146.36744,12.49175,13.21366
6833,-82.08737,6.93469,-65.70592
6834,-42.26812,3.54115,73.78321
6835,-84.92923,7.08025,-4.13758
6836,-62.07536,5.15118,-30.70251
6837,-106.54518,8.70718,-3.31848
6838,-103.23315,8.40754,-74.16244
6839,-44.98379,3.66337,-22.6671
6840,-91.76741,7.43809,1.52744
6841,-82.29349,6.64703,105.60555
6842,-23.40621,1.88919,-102.15767
6843,-34.71099,2.79658,21.54604
6844,-79.93517,6.41846,6.43882
6845,-148.53412,11.88531,2.58457
6846,-124.39195,9.93951,-15.81162
6847,-44.34617,3.53768,-54.20876
6848,-58.60863,4.67132,51.53901
6849,-85.82736,6.81762,78.75806
6850,-61.13146,4.83384,-59.43266
6851,-135.11433,10.65381,-61.44011
6852,-60.75758,4.77011,-18.65194
6853,-47.61048,3.73324,10.39972
6854,-56.62395,4.43464,23.19151
6855,-78.19578,6.00783,3.23519
6856,-99.55769,7.58319,95.7138
6857,-141.22209,10.69373,29.75239
6858,-85.02831,6.39257,-61.53343
6859,-51.29073,3.84069,74.26159
6860,-86.62882,6.47763,9.71836
6861,-142.0588,10.37978,1.89703
6862,-82.80517,6.04173,-31.52787
6863,-96.25943,6.9589,31.83616
6864,-110.10011,7.91717,61.29872
6865,-63.87194,4.53312,-83.40784
6866,-81.38159,5.76739,-31.38045
6867,-68.37734,4.845,-55.35055
6868,-44.22266,3.0866,-32.5643
6869,-44.51104,3.10027,-78.7337
6870,-119.19373,8.29899,-10.04825
6871,-88.24562,6.12128,-44.03965
6872,-51.20054,3.51739,50.41674
6873,-125.0119,8.55901,33.48572
6874,-99.66731,6.66682,-7.88037
6875,-44.44007,2.95358,-72.01418
6876,-66.55504,4.3702,34.58419
6877,-40.73334,2.63868,-49.74698
6878,-94.33729,6.07055,88.80399
6879,-130.65781,8.34732,37.00897
6880,-91.79053,5.85726,64.75551
6881,-57.65552,3.66287,-44.52627
6882,-79.3095,5.03546,-31.26195
6883,-73.18925,4.62518,74.89693
6884,-55.62223,3.50682,-57.83924
6885,-80.63749,5.04457,7.77981
6886,-54.9454,3.42148,-72.24093
6887,-62.86591,3.89619,7.66972
6888,-119.33211,7.33762,24.04383
6889,-48.08189,2.84462,-22.43577
6890,-103.70534,6.07429,-81.60158
6891,-62.06743,3.612,-4.06662
6892,-50.90493,2.95581,-18.02645
6893,-121.48662,7.03818,-9.99519
6894,-78.46611,4.51838,-30.92011
6895,-140.16687,7.9588,-3.99359
6896,-35.46954,2.01163,15.61018
6897,-54.30765,3.05273,99.77265
6898,-92.25981,5.17386,-108.14671
6899,-89.63482,5.01882,-63.79265
6900,-94.36364,5.22554,-53.45369
6901,-113.64456,6.28687,21.00731
6902,-62.73216,3.4685,100.28836
6903,-86.45975,4.73044,31.5735
6904,-92.89016,5.05125,87.26491
6905,-124.64444,6.77512,-14.15236
6906,-127.69974,6.91493,82.96153
6907,-32.55271,1.75442,133.0507
6908,-49.97669,2.69167,-81.13372
6909,-44.83121,2.39927,90.7127
6910,-87.33776,4.62084,-24.19205
6911,-67.71812,3.54758,-10.28886
6912,-41.82985,2.12038,-7.62122
6913,-76.44777,3.8653,41.41739
6914,-76.99254,3.83957,80.1908
6915,-71.80229,3.56002,18.30354
6916,-65.38857,3.23828,48.42744
6917,-73.5682,3.60113,122.64317
6918,-80.77522,3.95006,56.27057
6919,-62.77559,3.05498,21.42412
6920,-30.77217,1.48564,-86.77431
6921,-34.13663,1.63621,-0.19008
6922,-101.11531,4.82215,-22.65553
6923,-114.19193,5.44302,31.12708
6924,-102.37475,4.70923,-106.3749
6925,-56.91497,2.56044,39.79152
6926,-70.37293,3.15899,-44.7808
6927,-60.98032,2.72131,2.37898
6928,-66.25133,2.93296,8.7396
6929,-113.92067,4.99698,-48.49968
6930,-60.49283,2.64899,-90.69605
6931,-73.61928,3.19476,68.04604
6932,-107.81741,4.6179,-41.83298
6933,-140.68424,5.97991,-50.15482
6934,-97.909,4.14144,-12.68567
6935,-73.59866,3.07501,-77.5402
6936,-108.19549,4.42632,-47.04458
6937,-113.14737,4.61431,31.89374
6938,-10.8862,0.44255,0.3358
6939,-110.87189,4.48747,59.24056
6940,-92.82785,3.64307,-24.44433
6941,-134.90778,5.2799,-22.04435
6942,-44.68989,1.74066,-78.01819
6943,-101.19513,3.91017,64.46535
6944,-26.40123,0.99715,-68.33022
6945,-43.89964,1.65435,-9.48848
6946,-52.61765,1.97211,11.00506
6947,-75.84998,2.83572,-33.55104
6948,-83.08715,3.06577,-32.97895
6949,-26.97551,0.97811,-16.11298
6950,-98.73665,3.54155,-86.63762
6951,-65.5071,2.23397,79.84931
6952,-92.74787,3.13441,-71.86051
6953,-87.886,2.89711,71.36724
6954,-81.88129,2.67462,30.48376
6955,-66.38152,2.12562,-124.88
6956,-113.34577,3.60965,-88.55827
6957,-65.12096,2.05794,71.2188
6958,-45.06621,1.36137,-72.86923
6959,-57.42192,1.72075,-87.5464
6960,-146.05316,4.34639,44.25209
6961,-58.44004,1.73792,-74.72162
6962,-46.75066,1.37117,-34.70624
6963,-133.23929,3.88657,-34.70997
6964,-40.80568,1.18136,-147.59797
6965,-92.91555,2.68341,-27.69804
6966,-63.1156,1.79204,73.00892
6967,-66.90337,1.88076,100.35605
6968,-84.14592,2.33701,78.26739
6969,-111.43212,3.07252,-31.13455
6970,-15.98728,0.4382,54.89313
6971,-131.87232,3.54627,1.27123
6972,-99.57104,2.66928,24.88953
6973,-74.86722,1.9934,-69.3055
6974,-28.50838,0.73747,87.37563
6975,-92.39887,2.36817,42.49365
6976,-81.88153,2.09807,26.88198
6977,-126.03874,3.09159,22.34206
6978,-36.76587,0.89303,-28.47462
6979,-43.85281,1.0551,-105.67377
6980,-90.85047,2.16895,-36.52884
6981,-62.82586,1.49212,-88.54256
6982,-102.25523,2.42836,25.78961
6983,-17.35066,0.39801,-39.6793
6984,-146.11872,3.27316,-24.21733
6985,-74.39221,1.64605,15.4026
6986,-102.70218,2.24819,-90.05581
6987,-29.71367,0.62919,93.62795
6988,-106.03436,2.17188,-76.12394
6989,-119.01665,2.39747,32.14502
6990,-79.39758,1.5943,1.51927
6991,-136.62792,2.70064,13.92881
6992,-54.73608,1.07924,-103.82062
6993,-53.19359,0.99202,-73.71512
6994,-113.26786,2.02383,57.54788
6995,-57.76232,1.00721,40.96569
6996,-100.34219,1.74491,40.51015
6997,-66.11923,1.14894,31.5272
6998,-119.27596,2.07108,-3.00326
6999,-120.56663,2.08922,48.67716
7000,-121.75394,1.9725,86.69145
7001,-48.9008,0.77984,24.57585
7002,-70.55106,1.11604,115.03717
7003,-54.37461,0.84388,-89.86943
7004,-121.99617,1.80845,-47.86234
7005,-106.40521,1.53243,97.45827
7006,-36.77127,0.52409,-39.53646
7007,-53.00766,0.75504,-133.31856
7008,-59.79519,0.84573,-11.32602
7009,-123.96996,1.68325,23.03655
7010,-115.44942,1.56258,98.11131
7011,-51.89313,0.69568,-11.13337
7012,-49.77187,0.65015,-4.16476
7013,-138.05613,1.74568,37.47069
7014,-106.23555,1.32252,72.04886
7015,-12.26066,0.14832,-65.25913
7016,-35.25058,0.42375,29.94328
7017,-52.88023,0.62397,100.43513
7018,-68.31076,0.80244,-28.35034
7019,-38.78851,0.44979,-45.19463
7020,-77.14976,0.86127,25.6319
7021,-48.55571,0.52631,-24.8014
7022,-52.99081,0.57355,71.75908
7023,-108.49674,1.12143,31.99724
7024,-63.8826,0.62157,-9.29154
7025,-17.11854,0.16186,135.91238
7026,-130.91775,1.22667,-42.79757
7027,-49.72982,0.44164,-75.11973
7028,-45.83605,0.40337,-139.27862
7029,-41.99798,0.36685,144.39168
7030,-69.41193,0.59093,96.19396
7031,-45.20611,0.38223,-27.86731
7032,-74.5067,0.62707,34.96274
7033,-16.49111,0.13675,99.96591
7034,-54.15851,0.44553,-4.1395
7035,-71.8343,0.53309,71.15639
7036,-39.83875,0.29359,-50.11396
7037,-119.32787,0.87887,84.09413
7038,-77.16034,0.53972,12.98549
7039,-40.71194,0.26068,44.84546
7040,-77.66506,0.48816,-20.98059
7041,-119.1759,0.63269,-31.63413
7042,-124.55412,0.65604,10.52798
7043,-94.83678,0.455,-90.45949
7044,-58.91365,0.1431,82.80705
7045,-87.90068,0.21157,33.51454
7046,-66.08914,0.11889,-69.96841
7047,-24.3834,0.04341,73.20648
7048,-94.98727,0.09997,70.35218
7049,-62.41378,0.04128,104.25158
7050,-87.04763,-0.05676,-25.92612
7051,-87.8347,-0.05808,-87.40807
7052,-48.60539,-0.03339,-75.18199
7053,-94.60983,-0.06705,59.67347
7054,-77.07735,-0.10807,-105.78882
7055,-32.05933,-0.09616,54.10849
7056,-148.83566,-0.45348,-7.62013
7057,-61.22196,-0.21362,34.19814
7058,-95.72597,-0.33568,-73.39864
7059,-43.67619,-0.15623,-49.1998
7060,-100.35976,-0.37127,65.08502
7061,-83.93424,-0.42785,5.32838
7062,-77.58234,-0.41308,45.95298
7063,-102.21892,-0.62148,-40.33287
7064,-109.40724,-0.74069,102.17522
7065,-73.24295,-0.55458,79.8325
7066,-122.82744,-1.1429,74.53539
7067,-86.27034,-0.86366,107.86215
7068,-78.51019,-0.85144,31.31916
7069,-127.36736,-1.39029,-27.01541
7070,-60.89593,-0.69575,72.51701
7071,-138.18732,-1.66727,-15.66215
7072,-83.63554,-1.01382,38.71202
7073,-25.25275,-0.31274,115.76061
7074,-29.39567,-0.36573,-74.95647
7075,-106.79551,-1.34668,24.27984
7076,-57.24701,-0.74863,-10.87204
7077,-103.91974,-1.40613,-109.62229
7078,-101.07479,-1.5331,89.1332
7079,-36.25529,-0.57117,-29.372
7080,-17.85972,-0.28486,-16.32956
7081,-64.87392,-1.05937,6.31372
7082,-44.29213,-0.73345,-62.59858
7083,-76.25042,-1.34347,35.46263
7084,-100.26252,-1.78733,53.45515
7085,-102.36705,-1.91026,40.2462
7086,-94.6073,-1.77161,12.29902
7087,-126.46658,-2.37706,16.42606
7088,-5.8682,-0.1146,76.0515
7089,-19.23707,-0.3831,43.90787
7090,-52.21651,-1.04178,-31.61424
7091,-69.86795,-1.44579,-90.59529
7092,-30.35454,-0.65889,70.10164
7093,-114.19564,-2.48809,-20.28096
7094,-13.61088,-0.29655,57.8733
7095,-86.90212,-1.90147,17.42604
7096,-84.39583,-1.87799,-13.8367
7097,-42.13186,-0.94141,28.15868
7098,-58.47798,-1.37746,46.79093
7099,-96.03104,-2.27137,29.89928
7100,-80.11335,-1.90506,-101.34394
7101,-69.50989,-1.65526,13.46564
7102,-50.18622,-1.20785,-123.33024
7103,-69.03556,-1.68332,91.22711
7104,-82.69909,-2.17055,35.46502
7105,-47.40809,-1.24615,121.62968
7106,-35.74293,-0.95163,41.36252
7107,-66.41862,-1.79796,34.58753
7108,-117.97813,-3.20896,-43.04986
7109,-99.8949,-2.71843,7.33068
7110,-28.31305,-0.78582,143.21134
7111,-133.62044,-3.92196,-22.15428
7112,-48.77835,-1.43513,76.8974
7113,-141.57787,-4.17893,13.13753
7114,-119.85727,-3.54406,58.30481
7115,-74.91074,-2.21995,-16.25931
7116,-8.43722,-0.25339,-17.7877
7117,-36.87552,-1.11953,-50.83846
7118,-68.62205,-2.10012,-117.46237
7119,-71.57799,-2.19424,-31.53425
7120,-26.56494,-0.84292,-56.18065
7121,-53.37177,-1.69464,-111.64993
7122,-80.21515,-2.54839,-105.36661
7123,-78.28331,-2.5224,-73.67082
7124,-123.78566,-4.03572,52.67975
7125,-92.16546,-3.02687,-115.11055
7126,-28.03119,-0.9286,-17.12661
7127,-58.11507,-1.9353,36.37422
7128,-96.92053,-3.25778,11.51256
7129,-100.65999,-3.42126,-15.02725
7130,-80.09043,-2.73315,-4.38278
7131,-93.49309,-3.25062,78.466
7132,-65.74543,-2.29872,0.71345
7133,-83.37528,-2.91541,39.57293
7134,-96.55693,-3.38233,103.02856
7135,-35.34278,-1.25239,29.3142
7136,-29.09945,-1.03154,42.30977
7137,-26.30226,-0.93736,38.24416
7138,-54.98261,-1.99603,112.24049
7139,-47.4926,-1.72973,45.74479
7140,-13.40549,-0.49229,-6.17816
7141,-22.22875,-0.8303,48.47305
7142,-48.92555,-1.84242,-83.07845
7143,-96.28575,-3.66322,-89.85712
7144,-109.09031,-4.15062,-36.39071
7145,-109.87842,-4.21349,65.92065
7146,-111.73806,-4.45532,69.66652
7147,-61.39385,-2.47373,-45.78842
7148,-67.12334,-2.70651,17.78671
7149,-113.93469,-4.61749,22.76811
7150,-55.63134,-2.26878,-51.62743
7151,-34.3997,-1.40297,46.3489
7152,-135.05029,-5.51491,-59.57677
7153,-91.29794,-3.74755,95.88395
7154,-101.4204,-4.218,29.8999
7155,-48.75123,-2.06889,124.27516
7156,-19.08175,-0.81517,69.63027
7157,-65.88966,-2.81813,-6.03183
7158,-113.08286,-4.90754,-102.80165
7159,-70.77234,-3.12011,-22.38679
7160,-77.31717,-3.41143,34.88076
7161,-125.88753,-5.62112,-34.75882
7162,-93.06846,-4.17179,73.43365
7163,-94.00431,-4.24689,-66.46722
7164,-51.36296,-2.32451,-73.78006
7165,-50.7178,-2.31841,-120.64217
7166,-67.74075,-3.20946,82.40639
7167,-77.99708,-3.76797,-93.09205
7168,-42.62943,-2.06394,-77.88246
7169,-64.674,-3.15232,52.67813
7170,-90.01088,-4.41783,-19.31518
7171,-85.90179,-4.21958,-3.02421
7172,-141.3706,-6.9841,45.93308
7173,-50.08037,-2.48532,-3.31172
7174,-69.09997,-3.43444,43.20209
7175,-53.70541,-2.68424,-131.69236
7176,-30.18175,-1.51244,-29.47234
7177,-47.55125,-2.391,-76.96104
7178,-59.47087,-2.9956,40.55716
7179,-114.95686,-5.81046,83.92377
7180,-30.74725,-1.56218,-43.03068
7181,-85.80908,-4.38292,105.49121
7182,-100.12498,-5.14989,-56.48606
7183,-97.49361,-5.0336,-35.39564
7184,-70.64996,-3.66492,82.83375
7185,-83.73879,-4.37223,19.35888
7186,-73.78146,-3.86059,-90.49237
7187,-70.75048,-3.71288,38.52564
7188,-106.11248,-5.57272,25.04478
7189,-55.63407,-2.92453,70.07934
7190,-82.86572,-4.35959,87.75175
7191,-81.49562,-4.419,42.26945
7192,-63.60889,-3.47259,3.7892
7193,-142.5769,-7.78447,-39.48547
7194,-104.02873,-5.80722,34.93042
7195,-62.03132,-3.48586,38.51607
7196,-60.726,-3.43142,-74.23396
7197,-66.26937,-3.8273,-59.35591
7198,-94.73576,-5.4966,55.41443
7199,-58.25552,-3.40312,-89.49294
7200,-85.50565,-5.07339,-101.71718
7201,-116.31772,-6.91264,-2.51617
7202,-30.81607,-1.85976,-107.38209
7203,-77.23852,-4.72984,70.0563
7204,-87.86513,-5.43007,56.69958
7205,-79.99915,-5.06038,-87.8247
7206,-113.8727,-7.20849,-41.77223
7207,-76.31684,-4.84736,-74.11948
7208,-109.88692,-7.0315,-12.90014
7209,-46.72911,-3.01692,-71.50121
7210,-56.55754,-3.66881,-83.36501
7211,-58.97453,-3.82852,-74.91524
7212,-88.86466,-5.81815,58.40099
7213,-12.71742,-0.83317,-147.37896
7214,-91.96688,-6.02627,-110.49271
7215,-43.91504,-2.88304,25.55402
7216,-57.06894,-3.74829,10.07195
7217,-22.14023,-1.46818,-4.03637
7218,-51.35279,-3.42392,111.21793
7219,-56.07663,-3.75165,-112.35553
7220,-97.79822,-6.55721,62.80788
7221,-1.86415,-0.12499,46.51742
7222,-42.68032,-2.88568,-82.31216
7223,-115.92864,-7.88178,-12.07916
